bpm,hr,hr_diff,hr_sq,rr,rr_diff,Cybersickness,time_imu
89.0,89.0,0.0,7921.0,0.6741573033707865,0.0,0,4
88.41533546325878,88.41533546325878,-0.5846645367412141,7818.683706070287,0.6787405111320189,0.0045832077612324145,0,5
87.83067092651757,87.83067092651757,-1.1693290734824282,7716.367412140575,0.6833237188932513,0.009166415522464829,0,6
87.24600638977635,87.24600638977635,-1.7539936102236422,7614.051118210862,0.6879069266544837,0.013749623283697244,0,7
86.66134185303514,86.66134185303514,-2.3386581469648564,7511.73482428115,0.6924901344157162,0.018332831044929658,0,8
86.07667731629392,86.07667731629392,-2.92332268370607,7409.418530351438,0.6970733421769486,0.02291603880616207,0,9
86.16932907348243,86.16932907348243,-2.322683706070287,7425.29392971246,0.6963165270771257,0.018177092372809397,0,10
86.36421725239617,86.36421725239617,-1.5431309904153352,7459.009584664536,0.6947536707907285,0.01203102832517973,0,11
86.5591054313099,86.5591054313099,-0.7635782747603832,7492.725239616613,0.6931908145043312,0.005884964277550066,0,12
86.75399361022365,86.75399361022365,0.015974440894568787,7526.44089456869,0.691627958217934,-0.00026109977007960153,0,13
86.94888178913737,86.94888178913737,0.7955271565495208,7560.156549520767,0.6900651019315367,-0.006407163817709265,0,14
87.43130990415335,87.43130990415335,1.2875399361022364,7645.341853035144,0.6863501156769858,-0.010171376159011647,0,15
88.01597444089457,88.01597444089457,1.6773162939297128,7748.827476038338,0.6818699276559803,-0.013088707893619886,0,16
88.60063897763578,88.60063897763578,2.0670926517571884,7852.313099041534,0.6773897396349748,-0.01600603962822812,0,17
89.185303514377,89.185303514377,2.456869009584665,7955.7987220447285,0.6729095516139694,-0.01892337136283636,0,18
89.76996805111821,89.76996805111821,2.8466453674121404,8059.284345047923,0.6684293635929639,-0.02184070309744459,0,19
89.64536741214057,89.64536741214057,2.2907348242811496,8037.230031948881,0.6693841577613748,-0.017553523557710022,0,20
89.06070287539936,89.06070287539936,1.1214057507987203,7933.744408945687,0.6738643457823804,-0.008593147515699038,0,21
88.47603833865814,88.47603833865814,-0.04792332268370636,7830.258785942492,0.6783445338033859,0.00036722852631192876,0,22
87.89137380191693,87.89137380191693,-1.2172523961661357,7726.7731629392965,0.6828247218243914,0.009327604568322913,0,23
87.30670926517571,87.30670926517571,-2.3865814696485623,7623.287539936102,0.6873049098453968,0.018287980610333876,0,24
87.185303514377,87.185303514377,-2.536741214057507,7601.613418530352,0.6882192676142813,0.019422675495005547,0,25
87.57507987220447,87.57507987220447,-1.562300319488818,7670.2140575079875,0.6851989161394462,0.011922135999164907,0,26
87.96485623003196,87.96485623003196,-0.5878594249201292,7738.814696485623,0.682178564664611,0.0044215965033242675,0,27
88.35463258785943,88.35463258785943,0.3865814696485641,7807.415335463259,0.6791582131897759,-0.003078942992516407,0,28
88.7444089456869,88.7444089456869,1.361022364217253,7876.015974440895,0.6761378617149407,-0.01057948248835705,0,29
88.53035143769968,88.53035143769968,1.3961661341853047,7840.690095846646,0.678018486398742,-0.010596892884370213,0,30
87.1661341853035,87.1661341853035,-0.3578274760383433,7607.408945686901,0.6892343037656603,0.0036392759573833262,0,31
85.80191693290735,85.80191693290735,-2.1118210862619833,7374.127795527156,0.7004501211325787,0.017875444799136803,0,32
84.43769968051119,84.43769968051119,-3.8658146964856233,7140.846645367412,0.711665938499497,0.032111613640890276,0,33
83.07348242811501,83.07348242811501,-5.619808306709263,6907.5654952076675,0.7228817558664153,0.04634778248264375,0,34
82.0,82.0,-6.709265175718847,6724.0,0.7317073170731707,0.05515975754222127,0,35
82.0,82.0,-5.345047923322682,6724.0,0.7317073170731707,0.043943940175302953,0,36
82.0,82.0,-3.980830670926518,6724.0,0.7317073170731707,0.032728122808384635,0,37
82.0,82.0,-2.6166134185303473,6724.0,0.7317073170731707,0.02151230544146627,0,38
82.0,82.0,-1.252396166134183,6724.0,0.7317073170731707,0.010296488074547958,0,39
81.93610223642173,81.93610223642173,-0.06389776357827515,6713.776357827476,0.7323067332418225,0.0005994161686517377,0,40
81.15654952076677,81.15654952076677,-0.8434504792332262,6589.047923322683,0.7396196104993736,0.007912293426202885,0,41
80.37699680511182,80.37699680511182,-1.623003194888181,6464.319488817891,0.7469324877569248,0.015225170683754067,0,42
79.59744408945687,79.59744408945687,-2.402555910543132,6339.5910543130985,0.7542453650144759,0.022538047941305213,0,43
78.81789137380191,78.81789137380191,-3.182108626198083,6214.862619808307,0.7615582422720271,0.029850925198856362,0,44
78.03833865814696,78.03833865814696,-3.9616613418530378,6090.134185303514,0.7688711195295782,0.03716380245640754,0,45
77.629392971246,77.629392971246,-3.6293929712460056,6026.926517571885,0.772981852517753,0.03432130788822217,0,46
77.23961661341853,77.23961661341853,-3.23961661341853,5966.900958466454,0.7769269573540635,0.0309535354669815,0,47
76.84984025559106,76.84984025559106,-2.8498402555910545,5906.875399361023,0.780872062190374,0.027585763045740827,0,48
76.46006389776358,76.46006389776358,-2.460063897763579,5846.8498402555915,0.7848171670266845,0.024217990624500155,0,49
76.0702875399361,76.0702875399361,-2.0702875399361034,5786.82428115016,0.788762271862995,0.020850218203259482,0,50
76.79872204472844,76.79872204472844,-0.8817891373801849,5901.399361022365,0.7816888689597618,0.009224407240213428,0,51
77.77316293929712,77.77316293929712,0.4824281150159795,6054.386581469649,0.7721913943538291,-0.004218172202029698,0,52
78.74760383386581,78.74760383386581,1.846645367412144,6207.373801916933,0.7626939197478965,-0.017660751644272825,0,53
