bpm,Cybersickness
87.0,0
85.74103212716099,0
84.60686003152615,0
83.60538303838638,0
82.74450047303255,0
82.03211166075552,0
81.47611592684623,0
81.08441259659553,0
80.86490099529429,0
80.82548044823345,0
80.97405028070384,0
81.3071579540218,0
81.75963269405926,0
82.24542946381648,0
82.67848675630425,0
82.9727430645335,0
83.0566445038505,0
82.95090903342347,0
82.71240946425627,0
82.39810321580626,0
82.06494770753075,0
81.76492681389122,0
81.51286406705186,0
81.30676871602192,0
81.14456723156546,0
81.02418608444654,0
80.93711219868042,0
80.81798518893795,0
80.57183200776298,0
80.10342447210711,0
79.31753439892212,0
78.13526262387019,0
76.64931761332599,0
75.05504436752895,0
73.5491696257693,0
72.32842012733724,0
71.57484463419406,0
71.28506849171805,0
71.32866876200576,0
71.57274523736145,0
71.88439771008937,0
72.13728052737373,0
72.30580610633471,0
72.44334589859976,0
72.60538471245324,0
72.84740735617945,0
73.2222937636775,0
73.73343864851194,0
74.33993255518409,0
74.99930133878712,0
75.66907085441426,0
76.30710720453652,0
76.8794226184815,0
77.3603575529302,0
77.72462913762129,0
77.94695450229348,0
78.00313132819336,0
77.90239076274857,0
77.69299930696246,0
77.42543282571769,0
77.15016718389684,0
76.91727503820657,0
76.76016982368466,0
76.69003662925066,0
76.71651438777438,0
76.84924203212573,0
77.09721791991785,0
77.43252413679313,0
77.77087887184594,0
78.02325052871433,0
78.10060751103623,0
77.91472635343119,0
77.4463574793219,0
76.79697732999121,0
76.08024895534359,0
75.40983540528356,0
74.898954609433,0
74.59950025661092,0
74.44002294577638,0
74.33429135688185,0
74.1960741698798,0
73.93938240384816,0
73.53970875069368,0
73.11504986553413,0
72.80353821758567,0
72.74330627606444,0
73.07235145793983,0
73.84987795383068,0
74.9239663643182,0
76.10770741579374,0
77.21419183464863,0
78.0565391761115,0
78.50821213380046,0
78.63018561479672,0
78.5197505584367,0
78.27419790405675,0
77.99081815783619,0
77.75461375620796,0
77.60618182466433,0
77.57609228214213,0
77.6949150475782,0
77.99322003990942,0
78.47671689056183,0
79.04648610515801,0
79.57608695709915,0
79.93907859237095,0
80.00902015695911,0
79.69669165128373,0
79.09543568995592,0
78.35447728848848,0
77.62305578025851,0
77.05041049864319,0
76.75756995088975,0
76.70401188618776,0
76.79180768697957,0
76.92295991804878,0
76.99947114417895,0
76.94253909945559,0
76.80211072296217,0
76.68107862433604,0
76.68249856946143,0
76.90942632422262,0
77.446669484909,0
78.2350013543875,0
79.14686771137612,0
80.05430244969304,0
80.82933946315651,0
81.35461051553041,0
81.61180940267904,0
81.63667976365201,0
81.46551121301422,0
81.1345933653306,0
80.68227500288631,0
80.16988711801977,0
79.67314643485705,0
79.26799036238968,0
79.03035630960925,0
79.02865315592203,0
79.22990603811627,0
79.52848271514992,0
79.8171683391655,0
79.98874806230553,0
79.94325728110236,0
79.70010678402542,0
79.37651187248123,0
79.09257012623453,0
78.96837912505005,0
79.11773993859713,0
79.52556106729503,1
80.05613113210656,1
80.56909906450397,1
80.9241137959595,1
80.98786796914975,1
80.81017242854433,1
80.63651534487063,1
80.72194389033596,1
81.3215052371477,1
82.68176077245286,1
84.76132326374328,0
87.1673495150093,0
89.48565071129671,0
91.30203803765122,0
92.20875935206307,0
92.09356975634766,0
91.25656555213261,0
90.0284625747288,0
88.73997665944691,0
87.7193311977702,0
87.13227523879601,0
86.88499373574541,0
86.86041513142,0
86.94146786862139,0
87.01146246765829,0
86.99153390939358,0
86.87214148175153,0
86.65116093661067,0
86.32646802584948,0
85.89608314290703,0
85.38202124795701,0
84.85687780308184,0
84.39965647743098,0
84.08936094015402,0
84.00482717482441,0
84.17047568643157,0
84.47840360896936,0
