bpm,Cybersickness
102.0,0
101.03770160130226,0
100.44099760686503,0
100.16966575799711,0
100.18348379600731,0
100.44222946220438,0
100.90568049789721,0
101.53361464439455,0
102.2858096430052,0
103.12204323503792,0
104.00209316180158,0
104.88573716460495,0
105.73275298475683,0
106.50093758406912,0
107.12506136270234,0
107.52503887459027,0
107.62053707622964,0
107.33122292411709,0
106.57676337474935,0
105.28283314260895,0
103.51328537585302,0
101.47015165631322,0
99.36147132380712,0
97.39528371815223,0
95.7796281791661,0
94.7200935838165,0
94.27524103808383,0
94.27573860291821,0
94.53265063647137,0
94.85704149689512,0
95.0599755423412,0
94.95276965047405,0
94.43234481374579,0
93.60546573961902,0
92.61046207463741,0
91.5856634653446,0
90.66939955828425,0
90.0,0
89.67891639471702,0
89.66008817738675,0
89.86057674064213,0
90.19744347711614,0
90.58774977944171,0
90.94855704025183,0
91.20630767538451,0
91.34980914294508,0
91.39331023597106,0
91.3511347956856,0
91.23760666331182,0
91.06704968007286,0
90.85434666996971,0
90.62087863179578,0
90.39221893517833,0
90.19401082259186,0
90.05189753651086,0
89.99152231940978,0
90.03715794486412,0
90.18155640177233,0
90.38594889435576,0
90.61019615793676,0
90.81415892783774,0
90.95769793938102,0
91.0011227531091,0
90.93167244277029,0
90.77832682758186,0
90.57365632852198,0
90.35023136656875,0
90.14062236270026,0
89.977364278563,0
89.88097136238697,0
89.84249115783228,0
89.8485387921076,0
89.8857293924216,0
89.94067808598282,0
90.0,0
90.05177161070911,0
90.08991479045561,0
90.10981276061239,0
90.10684874255224,0
90.07640595764809,0
90.01386762727277,0
89.91566663687246,0
89.78521403865312,0
89.62876757378763,0
89.45259338076141,0
89.26295759806003,0
89.06612636416888,0
88.86831011066059,0
88.67507167624558,0
88.4915560977877,0
88.32290144878667,0
88.17424580274226,0
88.05072723315422,0
87.95735109149791,0
87.8960701226882,0
87.86578446507953,0
87.86526153500193,0
87.89326874878545,0
87.94857352276009,0
88.02994959945867,0
88.13655029358074,0
88.26811725668415,0
88.42444274994901,0
88.60531903455542,0
88.8105383716835,0
89.0398750328752,0
89.28700480233894,0
89.53065407497876,0
89.74730054092973,0
89.91342189032689,0
90.0054958133053,0
90.0,0
89.88452007229867,0
89.69107337909941,0
89.46278520105294,0
89.24278081880998,0
89.07418551302122,0
89.00012456433738,0
89.05259800775481,0
89.189645245159,0
89.33913401222078,0
89.42884304264568,0
89.38655107013922,0
89.14003682840689,0
88.62772782426856,0
87.9118435519972,0
87.13446930422275,0
86.43902147021447,0
85.96891643924157,0
85.86757060057327,0
86.27136220818137,0
87.15479240419616,0
88.33048521890639,0
89.60402654730346,0
90.78100228437869,0
91.66699832512346,0
92.06987284142487,0
91.93382061891569,0
91.41435819453454,0
90.68518032038611,0
89.91998174857501,0
89.29245723120601,0
88.976057802967,0
89.06161429426662,0
89.43742836219168,0
89.96133698673486,0
90.49117714788885,0
90.88478582564633,0
91.0,0
90.73726931943796,0
90.16749410643004,0
89.40418735194154,0
88.56086204693774,0
87.75103118238385,0
87.0882077492452,0
86.66955216839888,0
86.48351297477575,0
86.4741905332276,0
86.5855543880455,0
86.76157408352047,0
86.94621916394364,0
87.08789777810652,0
87.18661685211957,0
87.2756728458473,0
87.38891704471668,0
87.5602007341548,0
87.8233751995887,0
88.21046589055766,0
88.71150403118284,0
89.27452662016724,0
89.8457448203261,0
90.37136979447465,0
90.79761270542814,0
91.07118828271547,0
91.16902525868396,0
91.11488407004957,0
90.93655368723738,0
90.66182308067249,0
90.31848122077997,0
89.93433033985241,0
89.54166844327472,0
89.18381414834809,0
88.90574380581496,0
88.75243376641765,0
88.76886038089856,0
89.0,0
89.47003872778697,0
90.12000168161475,0
90.87012373216119,0
91.64063975010419,0
92.35178460612165,0
92.9237931708914,0
93.28881935989632,0
93.45825489848269,0
93.4758159615078,0
93.38531407618746,0
93.23056076973745,0
93.05536756937353,0
92.90045785612315,0
92.77065531157469,0
92.64762252090412,0
92.51263605101393,0
92.34697246880657,0
92.13190834118453,0
91.8502908910312,0
91.52109242879226,0
91.1994103524756,0
90.94191271607004,0
90.80526757356444,0
90.84614297894764,0
91.12020529829744,0
91.62301962302912,0
92.25699406883115,0
