time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,cybersickness
100,0.004607,1.23114,0.011408,0.091985,0.004562,0.008012,0.995718,-0.05428,0.853038,0.246281,-0.027234,-0.080166,0.004176,-0.996401,0.094448,0.84243,0.225185,-0.041601,0.069083,-0.00916,0.996701,1,0,0,0,0,0,0,0,0,0,0
101,0.004976,1.231084,0.011044,0.091682,0.004886,0.006703,0.995754,-0.053738,0.853327,0.246134,-0.026906,-0.080757,0.004418,-0.996361,0.094514,0.842543,0.225261,-0.042143,0.068922,-0.008354,0.996697,1,0,0,0,0,0,0,0,0,0,0
102,0.005768,1.229635,0.011221,0.09548,0.005814,0.006685,0.995392,-0.053508,0.852602,0.245776,-0.02758,-0.080941,0.004244,-0.996328,0.094317,0.841746,0.224823,-0.041874,0.068231,-0.006681,0.996768,0,0,0,0,0,0,0,1,0,0,0
103,0.004534,1.228318,0.013767,0.100015,0.003292,0.007752,0.99495,-0.054166,0.853244,0.246149,-0.027235,-0.081224,0.004156,-0.996315,0.093713,0.841775,0.224933,-0.042061,0.067434,-0.00622,0.996817,0,0,0,0,0,0,0,1,0,0,0
104,0.004963,1.229235,0.01276,0.09663,0.003533,0.007685,0.995284,-0.053535,0.853086,0.245688,-0.027554,-0.081468,0.004469,-0.996285,0.094016,0.841974,0.224616,-0.04373,0.067099,-0.005153,0.996774,0,0,0,0,0,0,0,1,0,0,0
105,0.005453,1.229141,0.012909,0.097076,0.004621,0.007015,0.995242,-0.053587,0.852855,0.246069,-0.027729,-0.081765,0.004564,-0.996255,0.093871,0.841707,0.224954,-0.043497,0.067204,-0.005148,0.996777,0,0,0,0,0,0,0,1,0,0,0
106,0.005637,1.23008,0.012275,0.095982,0.005156,0.006342,0.995349,-0.053234,0.85255,0.245757,-0.028538,-0.082059,0.005424,-0.996204,0.093901,0.841838,0.224869,-0.04337,0.067163,-0.005646,0.996783,0,0,0,0,0,0,0,1,0,0,0
107,0.004155,1.229635,0.011967,0.096074,0.002603,0.008602,0.995334,-0.053435,0.852899,0.245574,-0.028034,-0.0823,0.004895,-0.996201,0.093807,0.841749,0.224595,-0.043374,0.066931,-0.005619,0.996799,0,0,0,0,0,0,0,1,0,0,0
108,0.004734,1.230046,0.012285,0.0951,0.003884,0.007637,0.995431,-0.053366,0.852693,0.245754,-0.028347,-0.082526,0.005045,-0.996173,0.093819,0.841912,0.224722,-0.043249,0.066805,-0.005447,0.996813,0,0,0,0,0,0,0,1,0,0,0
109,0.00473,1.230602,0.011492,0.093404,0.00429,0.008242,0.995585,-0.052943,0.852412,0.245711,-0.029578,-0.083003,0.005233,-0.996097,0.093467,0.841725,0.224869,-0.042404,0.066681,-0.005513,0.996858,0,0,0,0,0,0,0,1,0,0,0
110,0.004311,1.230376,0.011689,0.093424,0.003602,0.008756,0.995581,-0.053227,0.852603,0.245655,-0.028881,-0.082789,0.005003,-0.996136,0.093524,0.841873,0.224582,-0.043077,0.066481,-0.004988,0.996845,0,0,0,0,0,0,0,1,0,0,0
111,0.004484,1.230741,0.011099,0.092883,0.004213,0.008846,0.995629,-0.05305,0.852622,0.245539,-0.02868,-0.082479,0.005346,-0.996166,0.093525,0.841818,0.224489,-0.043466,0.066312,-0.004543,0.996841,0,0,0,0,0,0,0,1,0,0,0
112,0.004347,1.231346,0.010684,0.091208,0.00348,0.0085,0.99579,-0.05322,0.852799,0.245733,-0.02889,-0.081913,0.00535,-0.996206,0.093415,0.841388,0.224703,-0.04284,0.065685,-0.004506,0.99691,0,0,0,0,0,0,0,1,0,0,0
113,0.004177,1.230788,0.011327,0.092936,0.003693,0.008757,0.995627,-0.053127,0.852647,0.245353,-0.029181,-0.082152,0.005486,-0.996177,0.093309,0.841358,0.224296,-0.043777,0.064921,-0.003796,0.996923,0,0,0,0,0,0,0,1,0,0,0
114,0.004271,1.229715,0.011033,0.095719,0.00378,0.009617,0.995355,-0.052909,0.852397,0.24554,-0.029141,-0.082658,0.00578,-0.996135,0.093322,0.840832,0.22461,-0.047748,0.066074,-0.001451,0.996671,0,0,0,0,0,0,0,1,0,0,0
115,0.004755,1.230972,0.010942,0.093298,0.004308,0.008692,0.995591,-0.052645,0.852837,0.2453,-0.028973,-0.083077,0.005849,-0.996105,0.093393,0.841289,0.224378,-0.047656,0.065942,-0.001329,0.996684,1,0,0,0,0,0,0,0,0,0,0
116,0.004408,1.231175,0.01072,0.092229,0.004368,0.009135,0.995686,-0.052605,0.85211,0.24562,-0.030387,-0.083649,0.006264,-0.996012,0.092995,0.841079,0.22491,-0.046863,0.065859,-0.000957,0.996727,1,0,0,0,0,0,0,0,0,0,0
117,0.004375,1.230142,0.011022,0.09385,0.004085,0.008998,0.995537,-0.052531,0.851915,0.24535,-0.030323,-0.08418,0.006099,-0.99597,0.093133,0.84089,0.224379,-0.047396,0.065307,-0.000424,0.996739,1,0,0,0,0,0,0,0,0,0,0
118,0.004767,1.229518,0.011493,0.096319,0.003659,0.008248,0.99531,-0.05219,0.851771,0.245078,-0.030806,-0.084508,0.006111,-0.995928,0.093105,0.840718,0.22403,-0.047661,0.064518,-0.000172,0.996778,0,0,0,0,0,0,0,1,0,0,0
119,0.003819,1.229112,0.011235,0.098986,0.002689,0.00981,0.995037,-0.052061,0.851517,0.245097,-0.03186,-0.084879,0.006434,-0.995861,0.092905,0.840364,0.224365,-0.046449,0.064998,-0.000421,0.996804,0,0,0,0,0,0,0,1,0,0,0
120,0.003898,1.228996,0.011871,0.099523,0.002989,0.009236,0.994988,-0.052056,0.851561,0.245255,-0.031489,-0.085231,0.006338,-0.995843,0.093031,0.84072,0.224304,-0.046992,0.064675,-5.3e-05,0.996799,0,0,0,0,0,0,0,1,0,0,0
121,0.003584,1.229306,0.011295,0.098374,0.002982,0.010532,0.995089,-0.052038,0.851959,0.24504,-0.031305,-0.085515,0.006479,-0.995824,0.092879,0.840715,0.224236,-0.047192,0.064955,0.000456,0.996772,0,0,0,0,0,0,0,1,0,0,0
122,0.003309,1.229973,0.010829,0.09659,0.00225,0.011359,0.995257,-0.051729,0.851656,0.245009,-0.032098,-0.085418,0.006564,-0.995806,0.092827,0.8405,0.224235,-0.046563,0.064594,0.000415,0.996825,0,0,0,0,0,0,0,1,0,0,0
123,0.003161,1.229698,0.011389,0.097329,0.002465,0.011767,0.99518,-0.052077,0.851821,0.245201,-0.031863,-0.085204,0.006371,-0.995834,0.092787,0.840433,0.224283,-0.046798,0.064362,0.001045,0.996828,0,0,0,0,0,0,0,1,0,0,0
124,0.003298,1.230578,0.01107,0.09592,0.002222,0.011475,0.99532,-0.051956,0.852265,0.245182,-0.031462,-0.084845,0.006314,-0.995877,0.092485,0.840399,0.22393,-0.049505,0.06312,0.005231,0.996764,0,0,0,0,0,0,0,1,0,0,0
125,0.00322,1.231637,0.010622,0.090222,0.003287,0.013771,0.995821,-0.051886,0.851674,0.245094,-0.032671,-0.085197,0.006502,-0.995807,0.09209,0.840203,0.224039,-0.048856,0.063526,0.004937,0.996771,0,0,0,0,0,0,0,1,0,0,0
126,0.002678,1.231636,0.011262,0.087073,0.003624,0.016505,0.996059,-0.052251,0.851842,0.245511,-0.0314,-0.084763,0.006125,-0.995887,0.092367,0.8401,0.224012,-0.049194,0.063277,0.004653,0.996772,0,0,0,0,0,0,0,1,0,0,0
127,0.002662,1.230985,0.010615,0.090515,0.003349,0.015761,0.995765,-0.052017,0.851548,0.245024,-0.031515,-0.085032,0.006309,-0.99586,0.092283,0.839885,0.223661,-0.049376,0.063354,0.00576,0.996752,0,0,0,0,0,0,0,1,0,0,0
128,0.002681,1.23128,0.010422,0.091006,0.003029,0.015139,0.995731,-0.051934,0.851816,0.245232,-0.032347,-0.085264,0.006194,-0.995814,0.092163,0.839796,0.224004,-0.048427,0.063101,0.006408,0.996811,0,0,0,0,0,0,0,1,0,0,0
129,0.003079,1.230173,0.011096,0.093835,0.003619,0.013987,0.995483,-0.051893,0.851998,0.245151,-0.03237,-0.085294,0.005936,-0.995812,0.091742,0.839496,0.223824,-0.048199,0.062091,0.008539,0.99687,0,0,0,0,0,0,0,1,0,0,0
130,0.003835,1.229744,0.01077,0.096917,0.004375,0.012494,0.995204,-0.051707,0.851927,0.244847,-0.032253,-0.085637,0.00625,-0.995785,0.091869,0.839311,0.223812,-0.048775,0.062479,0.009533,0.996808,1,0,0,0,0,0,0,0,0,0,0
131,0.003732,1.231497,0.010643,0.092751,0.004068,0.013243,0.995593,-0.051552,0.852107,0.245142,-0.032772,-0.085371,0.006246,-0.995791,0.09179,0.839643,0.224058,-0.047684,0.062331,0.009148,0.996874,1,0,0,0,0,0,0,0,0,0,0
132,0.003117,1.23099,0.01066,0.092583,0.003849,0.01299,0.995613,-0.051955,0.852351,0.244748,-0.032448,-0.085388,0.00628,-0.995799,0.091233,0.839492,0.223585,-0.047495,0.062195,0.009408,0.996889,1,0,0,0,0,0,0,0,0,0,0
133,0.005083,1.230812,0.010484,0.093357,0.006836,0.01002,0.995559,-0.051374,0.851676,0.244772,-0.03247,-0.086141,0.006954,-0.995729,0.091944,0.839143,0.223994,-0.047889,0.062278,0.009885,0.99686,1,0,0,0,0,0,0,0,0,0,0
134,0.004314,1.230782,0.009459,0.093563,0.005301,0.010558,0.995543,-0.051329,0.851401,0.244454,-0.033177,-0.08605,0.007066,-0.995713,0.091483,0.839116,0.223541,-0.046838,0.062165,0.0097,0.996919,0,0,0,0,0,0,0,1,0,0,0
135,0.003275,1.230913,0.010415,0.093708,0.003631,0.010715,0.995535,-0.051667,0.851838,0.24485,-0.033033,-0.086352,0.006566,-0.995695,0.091366,0.839274,0.223917,-0.0472,0.061906,0.009943,0.996916,0,0,0,0,0,0,0,1,0,0,0
136,0.003995,1.230571,0.010206,0.095291,0.004741,0.010381,0.995384,-0.051386,0.851827,0.244513,-0.032534,-0.086399,0.00675,-0.995706,0.091593,0.839118,0.223723,-0.048162,0.062178,0.010871,0.996843,0,0,0,0,0,0,0,1,0,0,0
137,0.00396,1.230574,0.009477,0.094636,0.004494,0.012143,0.995428,-0.050878,0.851314,0.244267,-0.033568,-0.086871,0.007053,-0.995629,0.091675,0.838913,0.223582,-0.047236,0.062176,0.010449,0.996892,0,0,0,0,0,0,0,1,0,0,0
138,0.002234,1.23099,0.009932,0.093509,0.002308,0.014228,0.995514,-0.051699,0.851865,0.244634,-0.033159,-0.086643,0.006527,-0.995666,0.091246,0.838912,0.22393,-0.046828,0.06199,0.01046,0.996923,0,0,0,0,0,0,0,1,0,0,0
139,0.002425,1.229743,0.010031,0.096768,0.002041,0.013637,0.995212,-0.051221,0.851405,0.244604,-0.032633,-0.086687,0.006931,-0.995677,0.091387,0.839025,0.223588,-0.047314,0.06203,0.010931,0.996892,0,0,0,0,0,0,0,1,0,0,0
140,0.00324,1.231504,0.009579,0.094315,0.002974,0.013405,0.995448,-0.050794,0.851461,0.244586,-0.033707,-0.086955,0.00703,-0.995617,0.091887,0.839376,0.223724,-0.046784,0.062178,0.010742,0.99691,0,0,0,0,0,0,0,1,0,0,0
141,0.001656,1.2312,0.009416,0.093291,0.001376,0.014921,0.995526,-0.051273,0.852074,0.244526,-0.033192,-0.086498,0.006733,-0.995676,0.091262,0.839215,0.223686,-0.047001,0.061999,0.011222,0.996906,0,0,0,0,0,0,0,1,0,0,0
142,0.00239,1.231336,0.009347,0.093225,0.002203,0.014491,0.995537,-0.051024,0.851681,0.244633,-0.033049,-0.086851,0.00709,-0.995648,0.091792,0.838973,0.223928,-0.047317,0.062056,0.011313,0.996886,0,0,0,0,0,0,0,1,0,0,0
143,0.001786,1.231474,0.008853,0.091873,0.001359,0.015091,0.995655,-0.051306,0.851671,0.244637,-0.03319,-0.086353,0.006897,-0.995688,0.091331,0.838888,0.223922,-0.046844,0.061783,0.011289,0.996926,0,0,0,0,0,0,0,1,0,0,0
144,0.002038,1.232258,0.008889,0.090327,0.001913,0.014173,0.995809,-0.051172,0.851598,0.244581,-0.033468,-0.086979,0.006994,-0.995623,0.091451,0.839118,0.223699,-0.046608,0.061754,0.011439,0.996937,0,0,0,0,0,0,0,1,0,0,0
145,0.00193,1.230805,0.008764,0.093512,0.001105,0.013818,0.995522,-0.051187,0.851556,0.244615,-0.033436,-0.087054,0.006559,-0.995621,0.091272,0.838763,0.223639,-0.046954,0.061159,0.012309,0.996947,0,0,0,0,0,0,0,1,0,0,0
146,0.002674,1.231291,0.00951,0.093404,0.002235,0.013581,0.995533,-0.050777,0.85173,0.244715,-0.033472,-0.087424,0.006974,-0.995584,0.091404,0.838709,0.223865,-0.046984,0.060076,0.013197,0.997,1,0,0,0,0,0,0,0,0,0,0
147,0.002913,1.232597,0.008426,0.090223,0.003277,0.012815,0.995834,-0.050896,0.851522,0.244703,-0.03398,-0.087022,0.007433,-0.995599,0.091227,0.839067,0.223714,-0.047235,0.060409,0.012868,0.996972,1,0,0,0,0,0,0,0,0,0,0
148,0.002502,1.231542,0.008379,0.091027,0.002297,0.013293,0.995757,-0.050915,0.85159,0.244346,-0.033624,-0.087269,0.007169,-0.995591,0.091154,0.83866,0.223284,-0.047434,0.059892,0.013171,0.99699,1,0,0,0,0,0,0,0,0,0,0
149,0.003564,1.231164,0.008798,0.093403,0.00382,0.011484,0.995555,-0.050795,0.851373,0.244445,-0.033785,-0.087377,0.007375,-0.995575,0.091304,0.838432,0.223573,-0.047721,0.059879,0.013621,0.996971,1,0,0,0,0,0,0,0,0,0,0
150,0.003251,1.232149,0.00807,0.092012,0.003386,0.011185,0.995689,-0.050681,0.85112,0.244336,-0.034734,-0.087671,0.007274,-0.995517,0.090967,0.838616,0.223337,-0.047512,0.059663,0.014139,0.996987,0,0,0,0,0,0,0,1,0,0,0
151,0.003139,1.2314,0.008593,0.092751,0.003067,0.011989,0.995612,-0.050912,0.851634,0.244272,-0.034234,-0.087604,0.007237,-0.995541,0.090662,0.838771,0.223161,-0.048054,0.059365,0.014704,0.996971,0,0,0,0,0,0,0,1,0,0,0
152,0.003259,1.231383,0.008276,0.09254,0.003583,0.011808,0.995633,-0.050701,0.851331,0.244497,-0.034324,-0.088141,0.007557,-0.995488,0.090932,0.83825,0.223488,-0.049643,0.058856,0.015812,0.996906,0,0,0,0,0,0,0,1,0,0,0
153,0.002792,1.231848,0.007614,0.091835,0.002849,0.012744,0.995689,-0.050655,0.851153,0.244169,-0.034941,-0.087973,0.007531,-0.995481,0.09059,0.838076,0.223177,-0.049333,0.058361,0.016085,0.996946,0,0,0,0,0,0,0,1,0,0,0
154,0.00239,1.231464,0.008863,0.092786,0.002939,0.013828,0.995586,-0.050859,0.851412,0.244653,-0.034896,-0.088036,0.007335,-0.995479,0.090718,0.838262,0.223454,-0.049265,0.058183,0.016084,0.99696,0,0,0,0,0,0,0,1,0,0,0
155,0.001972,1.231635,0.008106,0.092706,0.002127,0.013562,0.995599,-0.050777,0.851569,0.244316,-0.034197,-0.087875,0.007388,-0.995517,0.090763,0.838045,0.223344,-0.049328,0.058073,0.016504,0.996956,0,0,0,0,0,0,0,1,0,0,0
156,0.002884,1.231887,0.007559,0.091118,0.003038,0.013328,0.995746,-0.050471,0.851364,0.244182,-0.035186,-0.088167,0.007681,-0.995454,0.090312,0.83813,0.223109,-0.048946,0.057206,0.016416,0.997027,0,0,0,0,0,0,0,1,0,0,0
157,0.002418,1.231555,0.008289,0.09182,0.002157,0.013396,0.995683,-0.050736,0.85139,0.244361,-0.034955,-0.088389,0.007471,-0.995445,0.090136,0.838076,0.222968,-0.048836,0.055736,0.016615,0.997112,0,0,0,0,0,0,0,1,0,0,0
158,0.002919,1.231961,0.007905,0.091768,0.003225,0.013297,0.995686,-0.050289,0.851446,0.243947,-0.034683,-0.08908,0.007822,-0.99539,0.089907,0.837744,0.222543,-0.051007,0.05368,0.019378,0.997066,0,0,0,0,0,0,0,1,0,0,0
159,0.002653,1.231436,0.008216,0.092194,0.002991,0.013968,0.995639,-0.050003,0.85144,0.244224,-0.035332,-0.089681,0.007705,-0.995314,0.089493,0.837506,0.222747,-0.051868,0.05349,0.021221,0.996995,0,0,0,0,0,0,0,1,0,0,0
160,0.002557,1.231307,0.008445,0.093787,0.003067,0.013442,0.995497,-0.049773,0.851102,0.243849,-0.035241,-0.090082,0.008328,-0.995276,0.089528,0.837227,0.222624,-0.05204,0.052943,0.021566,0.997007,0,0,0,0,0,0,0,1,0,0,0
161,0.002215,1.230583,0.008862,0.095399,0.002133,0.013325,0.995348,-0.050022,0.851165,0.24413,-0.035168,-0.089923,0.008018,-0.995295,0.089108,0.837066,0.222511,-0.053968,0.052153,0.023689,0.996898,0,0,0,0,0,0,0,1,0,0,0
162,0.002467,1.231273,0.008996,0.093984,0.003102,0.013418,0.995478,-0.05014,0.8513,0.243782,-0.035138,-0.089485,0.008205,-0.995334,0.088922,0.837361,0.221927,-0.054992,0.051927,0.024623,0.996832,1,0,0,0,0,0,0,0,0,0,0
163,0.002789,1.231779,0.008232,0.093223,0.003199,0.013582,0.995547,-0.049859,0.850687,0.244163,-0.036402,-0.089146,0.008931,-0.995313,0.088925,0.837432,0.222483,-0.054287,0.052717,0.024397,0.996834,1,0,0,0,0,0,0,0,0,0,0
164,0.002195,1.231159,0.008735,0.093473,0.002757,0.013817,0.995522,-0.050031,0.851044,0.244171,-0.035293,-0.089496,0.008433,-0.995326,0.089044,0.83708,0.222317,-0.054492,0.052021,0.024881,0.996848,1,0,0,0,0,0,0,0,0,0,0
165,0.002595,1.230957,0.008907,0.0946,0.002745,0.013114,0.995425,-0.050063,0.851114,0.244176,-0.035453,-0.089646,0.008668,-0.995305,0.089016,0.837287,0.222272,-0.055301,0.051858,0.025462,0.996797,0,0,0,0,0,0,0,1,0,0,0
166,0.001926,1.23053,0.008517,0.097049,0.001744,0.013844,0.995182,-0.050089,0.851137,0.243815,-0.035117,-0.089995,0.009049,-0.995282,0.088568,0.837024,0.221977,-0.054922,0.051612,0.025558,0.996828,0,0,0,0,0,0,0,1,0,0,0
167,0.002812,1.230942,0.008748,0.095208,0.002681,0.012781,0.995372,-0.049693,0.851049,0.244129,-0.03519,-0.090051,0.009218,-0.995273,0.089065,0.83702,0.222458,-0.056675,0.051241,0.026425,0.996727,0,0,0,0,0,0,0,1,0,0,0
168,0.002827,1.230843,0.008634,0.095681,0.003114,0.012863,0.995324,-0.049745,0.850826,0.243954,-0.034817,-0.090231,0.009349,-0.995268,0.088794,0.836898,0.222061,-0.056675,0.051261,0.026067,0.996735,0,0,0,0,0,0,0,1,0,0,0
169,0.001993,1.231027,0.00847,0.095277,0.002633,0.014254,0.995345,-0.049849,0.850993,0.243982,-0.034457,-0.090378,0.009548,-0.995266,0.088521,0.836912,0.222056,-0.056509,0.051451,0.026322,0.996728,0,0,0,0,0,0,0,1,0,0,0
170,0.001505,1.231371,0.007748,0.094183,0.001355,0.015136,0.995439,-0.049213,0.850743,0.243518,-0.035059,-0.090739,0.010095,-0.995206,0.088667,0.836725,0.222105,-0.055208,0.051474,0.025738,0.996815,0,0,0,0,0,0,0,1,0,0,0
171,0.001378,1.230991,0.008459,0.095261,0.001433,0.015004,0.995338,-0.049442,0.851099,0.243698,-0.034834,-0.090887,0.009657,-0.995205,0.088874,0.836689,0.222042,-0.055667,0.050964,0.025946,0.99681,0,0,0,0,0,0,0,1,0,0,0
172,0.001167,1.231682,0.008052,0.09338,0.001002,0.015148,0.995515,-0.049603,0.851186,0.243908,-0.034337,-0.09104,0.009864,-0.995206,0.088672,0.836872,0.222263,-0.055946,0.05107,0.02652,0.996774,0,0,0,0,0,0,0,1,0,0,0
173,0.001515,1.231195,0.007822,0.094199,0.001317,0.015623,0.99543,-0.049076,0.850568,0.243744,-0.035459,-0.091623,0.010172,-0.99511,0.088683,0.836833,0.222059,-0.054981,0.051043,0.026064,0.996841,0,0,0,0,0,0,0,1,0,0,0
174,0.000774,1.231366,0.008084,0.094171,0.001042,0.016163,0.995424,-0.049496,0.850903,0.243811,-0.034949,-0.091824,0.009929,-0.995112,0.088294,0.836862,0.221957,-0.054278,0.050534,0.025872,0.996911,0,0,0,0,0,0,0,1,0,0,0
175,0.001313,1.232295,0.007604,0.092077,0.000772,0.015589,0.99563,-0.049464,0.850929,0.243877,-0.034591,-0.091103,0.010035,-0.99519,0.088467,0.837124,0.22174,-0.055753,0.049918,0.026642,0.99684,0,0,0,0,0,0,0,1,0,0,0
176,0.001154,1.231351,0.008037,0.09331,0.000509,0.015507,0.995516,-0.049342,0.85088,0.243809,-0.034536,-0.091525,0.010332,-0.99515,0.088185,0.836787,0.221765,-0.055255,0.049351,0.027115,0.996883,0,0,0,0,0,0,0,1,0,0,0
177,0.001398,1.232013,0.006683,0.09273,0.001067,0.015856,0.995565,-0.049103,0.850515,0.243697,-0.035293,-0.091596,0.010976,-0.99511,0.088191,0.836778,0.221887,-0.054833,0.049856,0.027214,0.996879,1,0,0,0,0,0,0,0,0,0,0
178,0.001444,1.231461,0.008101,0.094456,0.001127,0.015482,0.995408,-0.049132,0.850753,0.243532,-0.034778,-0.092126,0.010734,-0.995082,0.088184,0.836815,0.22165,-0.055037,0.049209,0.027465,0.996893,1,0,0,0,0,0,0,0,0,0,0
179,0.001141,1.231943,0.007568,0.092825,0.000769,0.015941,0.995554,-0.049099,0.850817,0.243634,-0.034394,-0.092301,0.01105,-0.995076,0.082506,0.836075,0.219048,-0.046402,0.043338,0.042115,0.997093,1,0,0,0,0,0,0,0,0,0,1
180,0.000648,1.229015,0.007978,0.100928,-0.000454,0.015587,0.994772,-0.04948,0.850638,0.243502,-0.033854,-0.091311,0.010905,-0.995187,0.086735,0.838568,0.2212,-0.036498,0.051515,0.016442,0.99787,1,0,0,0,0,0,0,0,0,0,1
181,-0.000704,1.235349,0.006811,0.080029,-0.020831,-0.006566,0.996553,-0.033744,0.852926,0.229409,0.05258,-0.117558,0.134487,-0.982511,0.087132,0.841477,0.210053,-0.048048,-0.065428,0.000916,0.996699,0,0,0,0,0,0,0,1,0,0,1
182,0.054142,1.237993,0.003223,0.018442,-0.015523,-0.187922,0.981888,-0.042325,0.891468,0.053704,0.056067,-0.421451,0.104173,-0.899102,0.044415,0.819793,0.114593,0.099645,-0.301775,0.04294,0.947185,0,0,0,0,0,0,0,1,0,0,1
183,0.045744,1.234685,-0.005983,0.044102,0.017194,-0.138826,0.989185,-0.021999,0.901394,0.034826,0.069165,-0.43891,0.028881,-0.8954,-0.009787,0.82239,0.084136,0.078248,-0.336029,0.079785,0.935199,0,0,0,0,0,0,0,1,0,0,1
184,0.043379,1.2439,-0.019649,0.029175,0.046814,-0.108505,0.992564,0.114819,0.868058,0.026699,-0.040327,-0.638649,0.204851,-0.740633,-0.095365,0.805829,0.080071,-0.023186,-0.556257,0.175526,0.811931,0,0,0,0,0,0,0,0,0,1,1
185,-0.000666,1.235294,0.008727,0.057968,0.005786,-0.019904,0.998103,0.168726,0.836431,-0.018839,0.111937,-0.697356,0.441236,-0.553602,-0.162741,0.830087,-0.00823,-0.076879,-0.679978,0.169608,0.709191,0,0,0,0,0,0,0,0,0,1,1
186,-0.008196,1.221066,0.019282,0.115492,0.005443,-0.015601,0.993171,0.170774,0.83966,-0.02173,0.116093,-0.70484,0.421793,-0.558403,-0.177236,0.834386,-0.036529,-0.006097,-0.664962,0.171251,0.726953,0,0,0,0,0,0,0,0,0,1,1
187,0.01207,1.205059,0.011879,0.175059,0.032297,-0.036729,0.983342,-0.110102,1.104899,0.044131,0.531474,-0.120579,-0.020222,-0.838205,0.159102,1.134372,0.037408,-0.518674,-0.089711,-0.164935,0.834102,0,0,0,0,0,0,0,1,0,0,1
188,-0.010519,1.1695,0.029354,0.277603,-0.018138,0.031146,0.96002,-0.12311,1.292938,-0.059988,0.775691,-0.259138,-0.054801,-0.572841,0.105244,1.293716,-0.06248,-0.717706,-0.320541,0.011411,0.618079,0,0,0,0,0,0,0,1,0,0,1
189,-0.005559,1.188586,0.013195,0.219398,-0.005662,0.044339,0.974611,-0.12317,1.294369,-0.054717,0.803845,-0.260831,-0.025201,-0.534009,0.115505,1.294359,-0.08263,-0.742655,-0.343911,0.044254,0.572914,0,0,1,0,0,0,0,0,0,0,1
190,-0.013679,1.181354,0.024017,0.232734,-0.027411,0.033997,0.97156,-0.111078,1.294306,-0.052903,0.799088,-0.237272,-0.012493,-0.552271,0.109192,1.292675,-0.086968,-0.742186,-0.31411,-0.001278,0.592025,0,0,1,0,0,0,0,0,0,0,1
191,-0.006842,1.192102,0.016199,0.206531,-0.017875,0.026691,0.977913,-0.117279,1.291307,-0.072588,0.822444,-0.212779,-0.017493,-0.527261,0.115992,1.298739,-0.114425,-0.76436,-0.28133,0.001358,0.580177,0,0,1,0,0,0,0,0,0,0,1
192,-0.013543,1.233993,0.00224,0.076347,-0.003741,0.016903,0.996931,-0.137906,1.231017,-0.00984,0.759913,0.029322,-0.161724,-0.628903,0.149453,1.250599,0.02053,-0.637221,-0.167014,-0.355074,0.663308,0,0,0,0,0,0,0,1,0,0,1
193,-0.003559,1.230273,0.01218,0.084091,-0.003025,0.009072,0.996412,-0.135917,1.226087,0.005316,0.719043,0.091963,-0.228917,-0.649706,0.13361,1.240985,0.039941,-0.573877,-0.1055,-0.440951,0.681981,1,0,0,0,0,0,0,0,0,0,0
194,-0.00177,1.229783,0.016845,0.089052,-0.001579,-0.007835,0.995995,-0.129423,1.227087,0.003034,0.72505,0.121514,-0.20045,-0.647578,0.134898,1.239567,0.050748,-0.560982,-0.107539,-0.447987,0.687781,1,0,0,0,0,0,0,0,0,0,0
195,0.014101,1.216365,0.013902,0.124217,0.044054,-0.067939,0.988946,0.103248,1.167725,-0.03129,0.804189,-0.005287,0.392599,-0.446226,-0.109782,1.198369,-0.020503,-0.591182,-0.313948,0.269635,0.69227,1,0,0,0,0,0,0,0,0,0,0
196,0.005906,1.211736,0.012995,0.154718,0.038698,-0.042059,0.986304,0.091978,1.164818,-0.044254,0.814799,0.010851,0.383525,-0.434619,-0.122702,1.191386,-0.00806,-0.542593,-0.324536,0.284318,0.720716,1,0,0,0,0,0,0,0,0,0,0
197,-0.018414,1.20652,0.017383,0.181789,-0.013286,0.026972,0.982878,-0.142498,1.192442,-0.02005,0.791076,0.05178,-0.034576,-0.608542,0.180543,1.153896,-0.042792,-0.735673,-0.029709,-0.285485,0.613516,0,0,0,0,0,0,0,1,0,0,0
198,-0.019974,1.209196,0.020688,0.175182,-0.017867,0.020585,0.984159,-0.154819,1.203581,-0.024158,0.796542,0.082505,-0.080741,-0.59346,0.18335,1.143318,-0.035269,-0.719652,-0.004383,-0.307328,0.622601,0,0,0,0,0,0,0,1,0,0,0
199,-0.015418,1.263194,0.006617,-0.042627,-0.007205,-0.012246,0.99899,-0.129124,1.082233,-0.002012,0.575094,-0.211303,0.045549,-0.789014,0.028428,1.176128,0.031954,-0.503629,-0.405935,-0.061053,0.760162,0,0,0,0,0,0,0,1,0,0,0
200,0.016817,1.265418,-0.026849,-0.039789,0.075002,-0.026699,0.996031,-0.061299,0.997733,-0.005896,0.243301,-0.502217,-0.134103,-0.818901,0.034774,0.993736,-0.002384,-0.178681,-0.515832,-0.088096,0.833204,0,0,0,0,0,0,0,1,0,0,0
