time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,Comments
98,-0.00685,1.116451,0.163171,-0.071156,-0.032199,-0.028895,0.996527,-0.112269,0.891469,0.339882,-0.016513,-0.204776,0.062029,0.976702,0.055658,0.906557,0.34739,-0.181688,0.040985,-0.190374,0.963881,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
99,-0.007096,1.116021,0.163467,-0.070066,-0.032134,-0.029017,0.996602,-0.112795,0.892305,0.340054,-0.015563,-0.208014,0.066917,0.97571,0.054634,0.907365,0.347119,-0.182204,0.038001,-0.189306,0.964117,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
100,-0.008118,1.116082,0.163048,-0.071342,-0.03456,-0.027747,0.996467,-0.112821,0.892501,0.341405,-0.015646,-0.205966,0.069675,0.97595,0.052617,0.907454,0.348688,-0.181098,0.03436,-0.188071,0.964703,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
101,-0.007402,1.116417,0.162499,-0.071124,-0.032771,-0.029132,0.996503,-0.114363,0.891862,0.339167,-0.015775,-0.210141,0.068863,0.975115,0.054156,0.906684,0.346649,-0.181174,0.038568,-0.190006,0.964151,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
102,-0.006537,1.115932,0.161885,-0.071378,-0.032847,-0.031374,0.996414,-0.112652,0.893816,0.34009,-0.017989,-0.206881,0.066304,0.975951,0.053071,0.909146,0.346259,-0.182633,0.02175,-0.199832,0.962413,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
103,-0.007603,1.115377,0.162918,-0.067634,-0.035362,-0.028961,0.996663,-0.113473,0.892987,0.339405,-0.017105,-0.208311,0.06882,0.975488,0.052228,0.908202,0.346136,-0.170948,0.017674,-0.204018,0.963764,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
104,-0.005648,1.115387,0.163186,-0.068916,-0.031805,-0.030415,0.996651,-0.10945,0.891262,0.338988,-0.018011,-0.208745,0.058125,0.976075,0.042514,0.904328,0.344358,-0.152276,-0.025451,-0.161633,0.974699,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
105,-0.005085,1.115772,0.162153,-0.07005,-0.037012,-0.031448,0.996361,-0.107376,0.893757,0.340513,-0.019967,-0.203382,0.058346,0.977156,0.040435,0.906505,0.345294,-0.164706,-0.018216,-0.148257,0.974967,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
106,-0.005131,1.115734,0.162634,-0.069883,-0.03458,-0.030476,0.99649,-0.108285,0.891446,0.339351,-0.018195,-0.208762,0.05709,0.976129,0.038992,0.904473,0.342587,-0.164091,-0.021721,-0.146871,0.975208,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
107,-0.004523,1.113096,0.171028,-0.059044,-0.035631,-0.030448,0.997155,-0.105735,0.886829,0.342386,-0.011011,-0.205102,0.053379,0.977222,0.040698,0.899802,0.346534,-0.156605,-0.017627,-0.146493,0.976578,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
108,-0.005301,1.114651,0.164133,-0.065395,-0.039602,-0.029916,0.996624,-0.099553,0.890712,0.341455,-0.017222,-0.193444,0.04976,0.979697,0.038663,0.903982,0.345194,-0.1635,-0.022946,-0.145258,0.975521,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
109,-0.004931,1.114213,0.16444,-0.063904,-0.038109,-0.028377,0.996824,-0.095017,0.889253,0.337856,-0.016142,-0.186929,0.050673,0.980933,0.043076,0.903067,0.343217,-0.16949,-0.009514,-0.145351,0.974708,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
110,-0.004365,1.113257,0.1659,-0.058759,-0.038614,-0.028407,0.99712,-0.099,0.888575,0.33835,-0.01475,-0.193424,0.052528,0.979597,0.046201,0.902628,0.343757,-0.168787,-0.002433,-0.146739,0.974665,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
111,-0.002712,1.112198,0.169136,-0.055078,-0.038935,-0.031044,0.99724,-0.102375,0.886437,0.343918,-0.009147,-0.201442,0.050186,0.978171,0.043166,0.90208,0.347379,-0.15798,-0.01893,-0.14612,0.976388,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
112,-0.004265,1.112752,0.168736,-0.055979,-0.036489,-0.028874,0.997347,-0.110298,0.884504,0.342171,-0.007031,-0.214199,0.054905,0.97522,0.042576,0.900171,0.34556,-0.155645,-0.016051,-0.141264,0.977528,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
113,-0.005385,1.113599,0.167252,-0.058972,-0.037591,-0.028603,0.997141,-0.111061,0.885551,0.340789,-0.008772,-0.213307,0.05599,0.97534,0.042694,0.901274,0.344533,-0.159055,-0.013427,-0.145491,0.976398,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
114,-0.002152,1.112589,0.168611,-0.056432,-0.0362,-0.031741,0.997245,-0.105003,0.887622,0.343159,-0.011217,-0.201326,0.052038,0.978077,0.042462,0.904134,0.344775,-0.168834,-0.021772,-0.139392,0.975495,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
115,-0.004473,1.11358,0.167335,-0.059381,-0.039499,-0.029081,0.99703,-0.108221,0.886827,0.340729,-0.009689,-0.206878,0.054813,0.976782,0.042335,0.902774,0.343258,-0.164516,-0.019479,-0.140927,0.976061,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
116,-0.003524,1.113473,0.166805,-0.05929,-0.038027,-0.029799,0.997071,-0.10874,0.886891,0.339599,-0.010702,-0.208684,0.055099,0.976371,0.045125,0.901883,0.343351,-0.162501,-0.014149,-0.142989,0.97619,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
117,-0.002466,1.113562,0.167315,-0.060685,-0.037049,-0.032871,0.996927,-0.106234,0.88856,0.342305,-0.012136,-0.203501,0.052089,0.977613,0.043525,0.903881,0.345405,-0.16245,-0.01991,-0.14338,0.976041,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
118,-0.003398,1.113624,0.166997,-0.060384,-0.038144,-0.03163,0.996945,-0.108744,0.887145,0.340458,-0.010208,-0.208115,0.05502,0.976502,0.04405,0.902226,0.343971,-0.16056,-0.017791,-0.14425,0.976266,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
119,-0.002679,1.113849,0.166684,-0.062136,-0.036789,-0.032175,0.99687,-0.108589,0.887174,0.339772,-0.010933,-0.208712,0.054891,0.976374,0.044979,0.90178,0.343653,-0.160416,-0.015821,-0.145121,0.976195,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
120,-0.002298,1.113818,0.166782,-0.06174,-0.037083,-0.032487,0.996874,-0.106202,0.889345,0.340995,-0.013585,-0.203541,0.053537,0.977507,0.044039,0.903689,0.34476,-0.164762,-0.019488,-0.142049,0.975856,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
121,-0.002662,1.115007,0.165543,-0.067351,-0.039115,-0.030622,0.996492,-0.108213,0.888016,0.339601,-0.011915,-0.209032,0.054337,0.976325,0.045321,0.902337,0.343534,-0.163187,-0.016958,-0.144054,0.975874,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
122,-0.002588,1.113728,0.167352,-0.062605,-0.039005,-0.031228,0.996787,-0.106858,0.887963,0.340706,-0.012175,-0.206125,0.053482,0.976987,0.04426,0.901919,0.344427,-0.161088,-0.022431,-0.141452,0.976493,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
123,-0.003851,1.113166,0.16857,-0.059274,-0.041161,-0.029665,0.996952,-0.10666,0.888023,0.341636,-0.010505,-0.204122,0.053473,0.977427,0.047305,0.902622,0.345996,-0.143026,-0.024917,-0.165308,0.975498,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
124,-0.004095,1.113115,0.167074,-0.057294,-0.042389,-0.027245,0.997085,-0.106206,0.888578,0.338128,-0.012675,-0.198522,0.059325,0.978217,0.046583,0.901033,0.343661,-0.152068,-0.015059,-0.146747,0.977299,0,0,0,0,0,0,0,1,0,0,1,Felt discomfort
125,-0.005957,1.113814,0.165806,-0.060742,-0.043637,-0.025641,0.99687,-0.106969,0.888877,0.339404,-0.012649,-0.200967,0.05731,0.977838,0.051976,0.901133,0.346798,-0.155225,-0.002158,-0.138921,0.97806,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
126,-0.005334,1.11338,0.16718,-0.059614,-0.043393,-0.026854,0.996916,-0.105988,0.888648,0.340451,-0.011338,-0.199979,0.056189,0.978122,0.051395,0.900558,0.34782,-0.152566,-0.003437,-0.141902,0.978047,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
127,-0.005613,1.113783,0.166945,-0.060604,-0.043437,-0.025688,0.996885,-0.107105,0.88733,0.339121,-0.009256,-0.201963,0.059141,0.977562,0.051796,0.899419,0.346457,-0.153208,-0.002574,-0.143039,0.977783,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
128,-0.006164,1.113966,0.16668,-0.061983,-0.045484,-0.025625,0.996711,-0.106752,0.888812,0.340525,-0.010876,-0.200209,0.057531,0.978002,0.046268,0.89989,0.346781,-0.151849,-0.023591,-0.127931,0.979806,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
129,-0.004873,1.113272,0.168263,-0.059927,-0.044551,-0.028136,0.996811,-0.10593,0.887703,0.34057,-0.009292,-0.201657,0.057192,0.977741,0.048427,0.898324,0.347575,-0.152175,-0.015532,-0.134355,0.979056,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
130,-0.00489,1.113299,0.167841,-0.060187,-0.044032,-0.027699,0.996831,-0.107527,0.88741,0.339487,-0.009597,-0.20391,0.058449,0.977196,0.0482,0.897744,0.346515,-0.152674,-0.014852,-0.132141,0.97929,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
131,-0.005031,1.112251,0.169153,-0.055125,-0.04481,-0.027502,0.997094,-0.106193,0.889001,0.341079,-0.014794,-0.20236,0.057215,0.977527,0.046627,0.89878,0.348363,-0.153665,-0.017826,-0.131133,0.979221,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
132,-0.004894,1.112343,0.169611,-0.054639,-0.044967,-0.027691,0.997109,-0.108474,0.887411,0.340849,-0.021702,-0.220044,0.059255,0.973447,0.071883,0.90244,0.347362,-0.208086,0.092544,-0.18879,0.955246,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
133,-0.005155,1.112411,0.169185,-0.055394,-0.043919,-0.027993,0.997105,-0.110634,0.887211,0.339588,-0.020675,-0.223757,0.061744,0.972468,0.074926,0.901961,0.347015,-0.194564,0.087511,-0.215026,0.953022,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
134,-0.006268,1.111854,0.170468,-0.048993,-0.039264,-0.024634,0.997723,-0.108014,0.889116,0.341821,-0.024413,-0.216336,0.060156,0.974158,0.070757,0.904298,0.349059,-0.185841,0.066736,-0.215822,0.956258,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
135,-0.007154,1.112652,0.168983,-0.054004,-0.041851,-0.022884,0.997401,-0.113383,0.886772,0.341024,-0.017325,-0.243391,0.06219,0.967777,0.062445,0.903062,0.343995,-0.222693,0.049096,-0.180768,0.956724,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
136,-0.008588,1.112221,0.168931,-0.052788,-0.047347,-0.019848,0.997285,-0.113068,0.887399,0.339872,-0.052037,-0.268822,0.064637,0.959609,0.053481,0.901402,0.342525,-0.255306,0.027973,-0.140452,0.956196,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
137,-0.008164,1.112316,0.168866,-0.052748,-0.045944,-0.021828,0.997312,-0.10863,0.887383,0.336677,-0.102736,-0.271374,0.050992,0.955616,0.050598,0.899686,0.343927,-0.22513,0.02099,-0.15202,0.962167,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
138,-0.007288,1.112632,0.16901,-0.054596,-0.043481,-0.023657,0.997281,-0.089729,0.893719,0.338333,-0.148585,-0.314172,0.03524,0.937004,-0.007316,0.874488,0.353272,-0.147806,-0.11683,-0.170602,0.96716,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
139,-0.008918,1.111547,0.169446,-0.049239,-0.047313,-0.019095,0.997483,-0.128482,0.916016,0.313732,-0.117981,-0.335032,0.130903,0.92558,0.068908,0.907133,0.33636,-0.240651,0.102289,-0.300594,0.917206,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
140,-0.009077,1.112026,0.170503,-0.050566,-0.046157,-0.02054,0.997442,-0.079139,0.934015,0.331068,-0.280759,-0.372777,0.077602,0.881016,-0.004053,0.896257,0.329531,-0.198444,-0.13626,-0.243006,0.939682,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
141,-0.010144,1.108061,0.175336,-0.027439,-0.034437,-0.012136,0.998956,-0.047262,0.946107,0.352693,-0.233069,-0.289996,0.08458,0.924352,0.024207,0.899078,0.335045,-0.273507,0.003684,-0.209063,0.938868,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
142,-0.010319,1.107305,0.175199,-0.022038,-0.037129,-0.017703,0.998911,-0.039402,0.946682,0.36402,-0.213355,-0.270839,0.063263,0.936549,0.029232,0.899502,0.34092,-0.263938,0.026888,-0.217916,0.939216,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
143,-0.009113,1.108892,0.173438,-0.027804,-0.036931,-0.016714,0.998791,-0.039201,0.945196,0.362657,-0.199476,-0.273793,0.064665,0.938651,0.030251,0.897631,0.338574,-0.260974,0.027601,-0.215006,0.940693,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
144,-0.012764,1.108528,0.170021,-0.024679,-0.040183,-0.013336,0.998798,-0.04385,0.946147,0.362868,-0.178419,-0.278394,0.064031,0.941575,0.026201,0.900124,0.336761,-0.247519,0.029458,-0.211519,0.945054,0,0,0,0,0,0,0,0,1,0,1,Felt discomfort
145,-0.021513,1.119354,0.157279,-0.08735,-0.085292,0.02738,0.992142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Felt discomfort
146,0.009427,1.086128,0.033601,0.131841,0.034857,-0.008466,0.990622,-0.026775,0.787397,0.181089,-0.247111,-0.242849,0.072775,0.935235,0.051177,0.729919,0.138741,-0.31467,0.071086,-0.162162,0.932541,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
147,0.283653,1.19137,-0.062042,0.562691,-0.501369,0.317708,0.575386,-0.044156,0.96857,0.161285,-0.178627,-0.139516,-0.011625,0.973906,0.007064,0.913227,0.114828,-0.259566,0.159628,-0.240513,0.921574,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
148,0.281517,1.182736,-0.153161,0.451269,-0.706233,0.409324,0.360618,-0.013886,0.946443,0.19616,-0.167926,-0.0646,-0.080967,0.980343,0.046867,0.903666,0.119654,-0.244817,0.229673,-0.256867,0.906275,1,0,0,0,0,0,0,0,0,0,1,Felt discomfort
149,0.250227,1.170226,-0.109981,0.48083,-0.710351,0.390475,0.334267,0.119747,0.760027,0.395507,0.221892,-0.102402,0.294413,0.923904,0.024322,0.841512,0.193077,-0.001113,0.177924,-0.13477,0.974771,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
150,0.272543,1.173344,-0.114411,0.46943,-0.734723,0.395648,0.288584,0.109566,0.77218,0.386149,0.202465,-0.178423,0.436092,0.858485,0.00962,0.796512,0.308794,0.086799,0.108523,0.215219,0.966628,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
151,0.248721,1.184352,-0.108043,0.463109,-0.67722,0.38462,0.423049,0.109891,0.772574,0.384755,0.201759,-0.177554,0.437884,0.85792,0.183633,1.146163,0.260929,0.235861,-0.274648,-0.16231,0.917929,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
152,0.244654,1.183757,-0.12343,0.499504,-0.594992,0.346168,0.525974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
153,0.193868,1.170443,-0.324241,0.46507,-0.545521,0.410707,0.563415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
154,0.114641,1.163575,-0.534312,0.472603,-0.516085,0.401807,0.590639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
155,0.130042,1.222514,-0.485045,0.463669,-0.446323,0.363879,0.67335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
156,0.227746,1.24946,-0.417467,0.600626,-0.390155,0.367138,0.593496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
157,0.268844,1.536798,-0.387921,0.356202,-0.42073,0.209081,0.807708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
158,0.284237,1.560775,-0.422553,0.122393,-0.390297,0.084499,0.908597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
159,0.296448,1.567139,-0.422837,0.121478,-0.311745,0.054451,0.940794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
160,0.305887,1.575426,-0.417097,0.100407,-0.35436,0.019955,0.929489,0.098027,0.723362,0.435626,0.210238,-0.174071,0.433825,0.858659,0.242969,1.338866,-0.199,0.063326,-0.412572,-0.233958,0.878088,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
161,0.291598,1.568024,-0.416784,0.138553,-0.395202,0.030356,0.907578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Felt discomfort
