time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,Comments
51,0.024843,1.232887,0.001793,-0.081921,0.197767,-0.00234,0.976817,-0.125018,0.805272,0.304611,0.020729,-0.019959,0.067862,0.99728,0.104888,0.771994,0.275027,0.062982,0.022123,-0.036482,0.997102,0,0,0,0,0,0,0,0,1,0,0,
52,-0.017368,1.232859,0.015414,-0.081851,-0.008558,0.006195,0.996589,-0.123191,0.805638,0.304593,0.019669,-0.018155,0.066432,0.997432,0.104402,0.766692,0.27583,0.073012,0.017408,-0.038583,0.996432,1,0,0,0,0,0,0,0,0,0,0,
53,-0.024069,1.23929,0.007665,-0.103664,-0.060568,-0.01475,0.992657,-0.123954,0.80243,0.306916,0.020354,-0.01927,0.064398,0.997531,0.103733,0.767631,0.276189,0.068654,0.014241,-0.036243,0.99688,1,0,0,0,0,0,0,0,0,0,0,
54,-0.0545,1.249566,-0.014754,-0.151956,-0.267079,-0.042076,0.950688,-0.12118,0.800702,0.307277,0.021552,-0.016593,0.063237,0.997628,0.103916,0.768859,0.277169,0.075747,0.017673,-0.04037,0.996153,1,0,0,0,0,0,0,0,0,0,0,
55,-0.021195,1.21754,0.017649,-0.002046,-0.074464,-0.020076,0.99702,-0.122223,0.799742,0.307334,0.021389,-0.018433,0.063106,0.997607,0.10513,0.767795,0.276123,0.07701,0.017873,-0.040703,0.996039,0,0,0,0,0,0,0,0,1,0,0,
56,-0.026875,1.221412,0.030316,-0.027115,-0.074123,-0.003475,0.996874,-0.121465,0.800606,0.307859,0.021212,-0.01504,0.063397,0.99765,0.104594,0.767371,0.276764,0.081874,0.015541,-0.043332,0.995579,0,0,0,0,0,0,0,0,1,0,0,
57,-0.034981,1.247405,0.000273,-0.14351,-0.13086,-0.030357,0.980489,-0.121234,0.800812,0.306445,0.019478,-0.01559,0.062936,0.997706,0.105217,0.765931,0.275759,0.081349,0.014857,-0.043606,0.99562,1,0,0,0,0,0,0,0,0,0,0,
58,0.007515,1.24473,0.001259,-0.138315,0.052651,-0.022266,0.988737,-0.122501,0.80081,0.306225,0.021478,-0.016764,0.063985,0.997579,0.103595,0.765024,0.276413,0.082496,0.013015,-0.043441,0.995559,1,0,0,0,0,0,0,0,0,0,0,
59,0.021303,1.2514,-0.008669,-0.169895,0.161025,0.031647,0.971702,-0.122104,0.802158,0.305299,0.020104,-0.016379,0.063539,0.997642,0.103631,0.76477,0.276077,0.084203,0.011687,-0.042879,0.995457,0,1,0,0,0,0,0,0,0,0,0,
60,-0.000844,1.244441,-0.005352,-0.135759,0.057959,0.011033,0.988984,-0.122724,0.802135,0.305992,0.019322,-0.017171,0.063779,0.997629,0.103106,0.764083,0.276176,0.084915,0.010918,-0.04164,0.995458,0,1,0,0,0,0,0,0,0,0,0,
61,-0.015899,1.218443,0.020404,-0.006768,-0.017913,-0.000408,0.999817,-0.121756,0.800882,0.307088,0.019917,-0.015785,0.062968,0.997692,0.103658,0.765446,0.276198,0.086061,0.01001,-0.043042,0.995309,1,0,0,0,0,0,0,0,0,0,0,
62,0.001414,1.252824,-0.01171,-0.174888,-0.010512,-0.078152,0.981426,-0.121235,0.800241,0.305957,0.021227,-0.016367,0.062619,0.997677,0.105062,0.764774,0.275906,0.08424,0.011291,-0.043553,0.995429,1,0,0,0,0,0,0,0,0,0,0,
