time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,cybersickness
96,-0.011461,1.164508,0.000652,0.063849,-0.010163,0.076598,0.994964,-0.01557,0.748472,0.292407,-0.048635,-0.079433,0.041846,-0.994773,0.163439,0.745323,0.254289,0.046673,0.104299,0.163004,0.979986,1,0,0,0,0,0,0,0,0,0,0
97,-0.011268,1.164264,0.001044,0.064117,-0.009334,0.075225,0.995059,-0.015886,0.748557,0.292634,-0.048454,-0.079659,0.041668,-0.994772,0.162971,0.745612,0.254143,0.046586,0.103456,0.163746,0.979956,1,0,0,0,0,0,0,0,0,0,0
98,-0.009253,1.163725,0.000948,0.06612,-0.005281,0.071897,0.995204,-0.01573,0.7485,0.292397,-0.047775,-0.079929,0.041736,-0.99478,0.162902,0.745055,0.25389,0.046048,0.103299,0.164605,0.979854,1,0,0,0,0,0,0,0,0,0,0
99,-0.007476,1.163426,0.002077,0.068108,-0.003067,0.069492,0.99525,-0.015367,0.748178,0.29269,-0.048502,-0.08014,0.042215,-0.994708,0.16311,0.745185,0.254335,0.046217,0.10287,0.16422,0.979956,1,0,0,0,0,0,0,0,0,0,0
100,-0.008261,1.16407,0.001328,0.066746,-0.003829,0.070468,0.995271,-0.015504,0.748026,0.292539,-0.04918,-0.080195,0.042264,-0.994668,0.162867,0.745137,0.254375,0.046802,0.102858,0.163878,0.979987,1,0,0,0,0,0,0,0,0,0,0
101,-0.008444,1.163605,0.001564,0.066664,-0.004738,0.070498,0.99527,-0.015631,0.748163,0.292733,-0.048367,-0.08026,0.042195,-0.994705,0.162539,0.744949,0.254078,0.046524,0.101633,0.165227,0.979901,1,0,0,0,0,0,0,0,0,0,0
102,-0.008465,1.163421,0.001653,0.067556,-0.004106,0.070466,0.995216,-0.015611,0.748242,0.292349,-0.048247,-0.080693,0.042577,-0.99466,0.162346,0.744778,0.253804,0.046559,0.101422,0.166308,0.979738,1,0,0,0,0,0,0,0,0,0,0
103,-0.008658,1.162755,0.001815,0.069241,-0.004857,0.071157,0.995047,-0.01507,0.747802,0.29211,-0.049412,-0.081019,0.042819,-0.994566,0.162137,0.744592,0.253869,0.045055,0.101693,0.16942,0.979247,1,0,0,0,0,0,0,0,0,0,0
104,-0.00881,1.162279,0.002111,0.070305,-0.005089,0.070801,0.994997,-0.015565,0.747975,0.292244,-0.048587,-0.080876,0.04277,-0.99462,0.161631,0.744118,0.253573,0.042613,0.101436,0.173214,0.97872,1,0,0,0,0,0,0,0,0,0,0
105,-0.008034,1.16237,0.002328,0.070307,-0.003724,0.070054,0.995056,-0.015104,0.747774,0.292405,-0.048468,-0.081407,0.043164,-0.994566,0.161766,0.744353,0.253791,0.042202,0.101144,0.173984,0.978631,1,0,0,0,0,0,0,0,0,0,0
106,-0.008401,1.162381,0.002201,0.07034,-0.004377,0.070778,0.994999,-0.015201,0.747729,0.292355,-0.048879,-0.081441,0.043102,-0.994545,0.161377,0.744407,0.253535,0.04252,0.10094,0.174005,0.978634,1,0,0,0,0,0,0,0,0,0,0
107,-0.009418,1.163161,0.001879,0.068622,-0.005822,0.072158,0.995013,-0.015093,0.747895,0.292392,-0.04889,-0.081534,0.043113,-0.994537,0.161429,0.744557,0.253566,0.042613,0.100761,0.174125,0.978628,1,0,0,0,0,0,0,0,0,0,0
108,-0.008405,1.16255,0.002284,0.070058,-0.004356,0.070623,0.99503,-0.015033,0.74796,0.292198,-0.04858,-0.082359,0.043147,-0.994482,0.161148,0.744491,0.253325,0.042347,0.099996,0.175022,0.978558,1,0,0,0,0,0,0,0,0,0,0
109,-0.008931,1.162086,0.002906,0.071051,-0.00522,0.071502,0.994893,-0.01491,0.748164,0.291944,-0.04868,-0.082563,0.043219,-0.994458,0.160927,0.74425,0.253352,0.042191,0.099357,0.175394,0.978563,1,0,0,0,0,0,0,0,0,0,0
110,-0.012345,1.154309,0.005729,0.099168,-0.013985,0.0761,0.992058,-0.005006,0.748416,0.283483,0.01523,-0.096402,0.127441,-0.987033,0.160886,0.743992,0.253366,0.043296,0.099305,0.174798,0.978626,1,0,0,0,0,0,0,0,0,0,0
111,-0.014626,1.147028,0.01016,0.12586,-0.022185,0.077,0.988806,0.036719,0.699519,0.230626,0.260873,-0.232006,0.509318,-0.786584,0.160883,0.744807,0.252882,0.042674,0.098379,0.175782,0.978571,1,0,0,0,0,0,0,0,0,0,0
112,-0.014595,1.148103,0.010179,0.122986,-0.022024,0.077523,0.989131,0.036657,0.697219,0.228591,0.264201,-0.236744,0.520213,-0.776871,0.160403,0.744735,0.252923,0.042368,0.097438,0.176414,0.978565,0,0,0,0,0,0,0,1,0,0,0
113,-0.013601,1.150402,0.008916,0.115105,-0.019183,0.077156,0.990167,0.037263,0.69376,0.226918,0.263285,-0.243749,0.525158,-0.771671,0.159931,0.744405,0.253166,0.043215,0.096086,0.176385,0.978667,0,0,0,0,0,0,0,1,0,0,0
114,-0.012182,1.153277,0.007844,0.104944,-0.015284,0.074887,0.991537,0.037676,0.691766,0.225934,0.265608,-0.248685,0.531108,-0.765201,0.159391,0.743961,0.252768,0.042981,0.094195,0.178991,0.978388,0,0,0,0,0,0,0,1,0,0,0
115,-0.013174,1.150667,0.006845,0.111674,-0.016638,0.077009,0.990617,0.037389,0.690271,0.224758,0.273011,-0.248022,0.539434,-0.756942,0.158835,0.743592,0.252001,0.041772,0.094973,0.181284,0.977942,1,0,0,0,0,0,0,0,0,0,0
116,-0.013558,1.148938,0.008783,0.11896,-0.017961,0.07606,0.989819,0.037855,0.687523,0.225937,0.27134,-0.24881,0.539969,-0.756903,0.158554,0.743249,0.252575,0.042646,0.094603,0.18152,0.977897,1,0,0,0,0,0,0,0,0,0,0
117,-0.012926,1.151346,0.008287,0.111479,-0.016967,0.07645,0.990677,0.038373,0.68723,0.22622,0.272175,-0.24907,0.541025,-0.755762,0.159003,0.743482,0.252762,0.041875,0.094363,0.182469,0.977777,1,0,0,0,0,0,0,0,0,0,0
118,-0.012677,1.151492,0.007699,0.110517,-0.016116,0.07533,0.990884,0.038056,0.686432,0.225821,0.272745,-0.249473,0.542081,-0.754667,0.158456,0.743157,0.25242,0.041399,0.093635,0.183439,0.977685,1,0,0,0,0,0,0,0,0,0,0
119,-0.011937,1.150699,0.008642,0.111766,-0.01504,0.074635,0.990814,0.038066,0.68567,0.225825,0.271544,-0.251256,0.54388,-0.753213,0.157793,0.742704,0.252392,0.042193,0.091089,0.183893,0.977807,0,0,0,0,0,0,0,1,0,0,0
120,-0.01283,1.151403,0.008608,0.110328,-0.016247,0.075342,0.990902,0.038117,0.68533,0.22558,0.271227,-0.251816,0.544361,-0.752792,0.157459,0.742465,0.25222,0.042514,0.088866,0.185252,0.977741,0,0,0,0,0,0,0,1,0,0,0
121,-0.012559,1.151127,0.007983,0.11019,-0.015681,0.075372,0.990925,0.038032,0.684448,0.225132,0.272038,-0.252912,0.545784,-0.7511,0.15656,0.741943,0.251457,0.040285,0.088002,0.19134,0.97674,0,0,0,0,0,0,0,1,0,0,0
122,-0.013231,1.148422,0.009702,0.118299,-0.018024,0.07575,0.98992,0.037701,0.683629,0.224969,0.272722,-0.253553,0.548324,-0.748782,0.155984,0.741386,0.251503,0.038315,0.087379,0.195417,0.976068,0,0,0,0,0,0,0,1,0,0,0
123,-0.012158,1.149787,0.009033,0.116355,-0.016822,0.075315,0.990205,0.038101,0.682649,0.225027,0.271386,-0.255606,0.549486,-0.747717,0.155833,0.741542,0.251742,0.038773,0.087008,0.195866,0.975993,0,0,0,0,0,0,0,1,0,0,0
124,-0.012007,1.150755,0.00878,0.112107,-0.014876,0.074577,0.990782,0.037908,0.682157,0.224835,0.271804,-0.256813,0.550486,-0.746415,0.155608,0.741601,0.251159,0.037765,0.086098,0.19732,0.975821,0,0,0,0,0,0,0,1,0,0,0
125,-0.012747,1.151281,0.008319,0.110216,-0.015412,0.075482,0.990917,0.038015,0.681236,0.224607,0.271251,-0.258773,0.55154,-0.74516,0.155043,0.741298,0.251244,0.037523,0.085298,0.198277,0.975706,0,0,0,0,0,0,0,1,0,0,0
126,-0.01252,1.151331,0.008037,0.110978,-0.014799,0.075523,0.990839,0.038055,0.681186,0.223266,0.263876,-0.264468,0.551945,-0.745508,0.155212,0.740716,0.251314,0.038665,0.084913,0.197624,0.975828,0,0,0,0,0,0,0,1,0,0,0
127,-0.012971,1.151175,0.00858,0.110105,-0.015582,0.075687,0.990911,0.037607,0.680062,0.223343,0.265137,-0.2653,0.553914,-0.743302,0.154551,0.740836,0.251131,0.038055,0.083552,0.19882,0.975726,0,0,0,0,0,0,0,1,0,0,0
128,-0.013774,1.151237,0.00751,0.109683,-0.017202,0.07659,0.990862,0.037803,0.679982,0.223137,0.265709,-0.26562,0.554908,-0.742241,0.154624,0.740456,0.250806,0.037769,0.082188,0.200098,0.975592,0,0,0,0,0,0,0,1,0,0,0
129,-0.01349,1.151078,0.007547,0.109845,-0.01662,0.077202,0.990807,0.037932,0.679363,0.223459,0.265065,-0.266742,0.555076,-0.741944,0.154189,0.740164,0.250851,0.038692,0.081272,0.199911,0.975671,0,0,0,0,0,0,0,1,0,0,0
130,-0.014168,1.151016,0.008125,0.110026,-0.017361,0.077631,0.99074,0.037637,0.678641,0.223332,0.264835,-0.267692,0.556485,-0.740627,0.153567,0.739606,0.250658,0.037921,0.08001,0.203,0.975167,1,0,0,0,0,0,0,0,0,0,0
131,-0.013243,1.151124,0.00825,0.109996,-0.016469,0.076462,0.99085,0.03759,0.679017,0.22272,0.26492,-0.268885,0.557942,-0.739066,0.153218,0.73953,0.250396,0.035805,0.079988,0.205318,0.974764,1,0,0,0,0,0,0,0,0,0,0
132,-0.013561,1.149827,0.008822,0.113456,-0.017546,0.076894,0.990408,0.037433,0.678563,0.22299,0.264115,-0.269887,0.558488,-0.738577,0.153069,0.73927,0.250183,0.034205,0.077674,0.204889,0.975099,1,0,0,0,0,0,0,0,0,0,0
133,-0.012695,1.149194,0.008217,0.118462,-0.016461,0.07704,0.989829,0.037964,0.678199,0.222447,0.263558,-0.270925,0.558565,-0.738337,0.153285,0.739061,0.250152,0.034472,0.07772,0.204833,0.975097,1,0,0,0,0,0,0,0,0,0,0
134,-0.013518,1.148815,0.009195,0.118323,-0.016872,0.07736,0.989813,0.037212,0.678205,0.222239,0.263338,-0.272329,0.559626,-0.737095,0.152486,0.739405,0.249998,0.034011,0.076774,0.206257,0.974888,0,0,0,0,0,0,0,1,0,0,0
135,-0.013271,1.151393,0.007802,0.110904,-0.015767,0.0773,0.990695,0.037501,0.678593,0.221405,0.26326,-0.274202,0.559662,-0.736401,0.152676,0.739063,0.249879,0.03351,0.076648,0.206758,0.974809,0,0,0,0,0,0,0,1,0,0,0
136,-0.010933,1.152295,0.007189,0.107911,-0.011674,0.073627,0.991362,0.038039,0.677239,0.220922,0.26236,-0.276503,0.559703,-0.735831,0.15293,0.738819,0.250151,0.034274,0.076552,0.206088,0.974932,0,0,0,0,0,0,0,1,0,0,0
137,-0.003689,1.151932,0.00783,0.109741,0.002115,0.059834,0.992155,0.037655,0.675394,0.220894,0.261357,-0.279484,0.561188,-0.733927,0.152222,0.738943,0.249743,0.033507,0.075153,0.208458,0.974564,0,0,0,0,0,0,0,1,0,0,0
138,0.005533,1.152638,0.006777,0.109267,0.020355,0.040878,0.992963,0.037795,0.674824,0.220142,0.2606,-0.2817,0.56174,-0.732926,0.151653,0.738783,0.24912,0.029805,0.074048,0.21481,0.973389,1,0,0,0,0,0,0,0,0,0,0
139,0.004619,1.151436,0.008068,0.111867,0.018504,0.043306,0.992607,0.03785,0.673692,0.220351,0.25963,-0.283123,0.561645,-0.732796,0.150542,0.738447,0.248538,0.027975,0.071559,0.219153,0.972661,0,0,0,0,0,0,0,1,0,0,0
140,0.002465,1.150988,0.00854,0.11414,0.015722,0.046835,0.992236,0.037674,0.672627,0.220397,0.259664,-0.283949,0.562261,-0.73199,0.149584,0.738442,0.248425,0.026279,0.070872,0.223868,0.971684,0,0,0,0,0,0,0,1,0,0,0
141,0.003959,1.1507,0.008628,0.114581,0.016996,0.044687,0.992263,0.038177,0.672521,0.220649,0.26039,-0.283426,0.562433,-0.731803,0.149408,0.738072,0.248131,0.022938,0.070803,0.228856,0.970611,0,0,0,0,0,0,0,1,0,0,0
142,0.004142,1.151171,0.008659,0.114409,0.017279,0.044472,0.992288,0.037986,0.671963,0.220424,0.259854,-0.285158,0.563026,-0.730865,0.148865,0.737802,0.24791,0.02167,0.070726,0.230565,0.970241,0,0,0,0,0,0,0,1,0,0,0
143,0.001491,1.151557,0.008549,0.113264,0.012966,0.048597,0.992291,0.037988,0.671191,0.219665,0.258035,-0.288339,0.56362,-0.729802,0.148567,0.737474,0.248056,0.021537,0.069751,0.231124,0.970182,0,0,0,0,0,0,0,1,0,0,0
144,0.002227,1.151283,0.008444,0.113518,0.013523,0.048055,0.992281,0.037813,0.671374,0.219205,0.258194,-0.289183,0.564301,-0.728885,0.148431,0.737367,0.247642,0.020613,0.06894,0.232562,0.969916,0,0,0,0,0,0,0,1,0,0,0
145,0.00134,1.149415,0.009369,0.118369,0.011459,0.049,0.991694,0.037936,0.670389,0.219207,0.260007,-0.290437,0.564642,-0.727477,0.147703,0.737136,0.247331,0.020159,0.068135,0.233671,0.969716,0,0,0,0,0,0,0,1,0,0,0
146,-0.00074,1.145353,0.010293,0.133708,0.00599,0.052237,0.989625,0.037486,0.671314,0.21903,0.259537,-0.29077,0.565679,-0.726706,0.14759,0.737169,0.247479,0.020439,0.066878,0.233768,0.969774,1,0,0,0,0,0,0,0,0,0,0
147,0.000106,1.146273,0.010124,0.132904,0.007431,0.052106,0.98973,0.038,0.670618,0.218657,0.258631,-0.292545,0.566108,-0.725982,0.147885,0.737181,0.247846,0.020803,0.066568,0.233626,0.969822,1,0,0,0,0,0,0,0,0,0,0
148,0.00078,1.14802,0.009524,0.126837,0.009279,0.05185,0.990524,0.037776,0.670249,0.21868,0.258594,-0.292946,0.566899,-0.725215,0.147473,0.737118,0.247345,0.019913,0.065209,0.235511,0.969477,1,0,0,0,0,0,0,0,0,0,0
149,0.000837,1.147335,0.009022,0.128147,0.009258,0.051126,0.990393,0.037535,0.669722,0.218566,0.258177,-0.293856,0.567416,-0.724591,0.146888,0.736741,0.246952,0.020168,0.064242,0.237116,0.969145,1,0,0,0,0,0,0,0,0,0,0
150,0.00061,1.146441,0.009126,0.131044,0.008695,0.052557,0.989944,0.03785,0.669251,0.21844,0.257207,-0.29504,0.567342,-0.724513,0.146603,0.736304,0.24706,0.019323,0.06703,0.243675,0.967345,0,0,0,0,0,0,0,1,0,0,0
151,0.001238,1.147999,0.009518,0.128252,0.010067,0.050546,0.990402,0.037725,0.669438,0.218168,0.256961,-0.295851,0.567639,-0.724037,0.145077,0.736991,0.244791,0.01709,0.043071,0.241151,0.969381,0,0,0,0,0,0,0,1,0,0,0
152,0.056884,1.154136,-0.003038,0.093522,0.112284,-0.078765,0.986125,0.047546,0.693401,0.198024,0.194003,-0.334662,0.488191,-0.782326,0.148973,0.746536,0.245494,0.063756,0.009547,0.171596,0.983056,0,0,0,0,0,0,0,1,0,0,1
153,0.09346,1.153502,-0.016736,0.059291,0.224061,-0.147513,0.96152,0.079068,0.75696,0.047964,0.268151,-0.448627,0.318916,-0.790646,0.141383,0.739355,0.241913,0.084542,-0.03039,0.189527,0.977757,0,0,0,0,0,0,0,1,0,0,1
154,0.025033,1.14735,0.016951,0.114428,0.047146,-0.052821,0.990905,0.069173,0.775722,0.039059,0.254915,-0.49372,0.27432,-0.784862,0.082265,0.772443,0.19153,-0.080009,-0.11928,0.11981,0.982352,1,0,0,0,0,0,0,0,0,0,1
155,0.057028,1.155587,0.004107,0.067536,0.107156,-0.12523,0.984009,0.101507,0.788323,0.001716,0.328568,-0.520456,0.34943,-0.706447,0.002667,0.74819,0.119561,0.097875,-0.291272,0.026938,0.951239,1,0,0,0,0,0,0,0,0,0,1
156,0.050064,1.158323,0.003584,0.061163,0.108181,-0.103096,0.986878,0.099079,0.785789,0.022519,0.269844,-0.478307,0.276358,-0.788691,-0.003956,0.71818,0.123655,0.201038,-0.324087,0.052282,0.92294,1,0,0,0,0,0,0,0,0,0,1
157,0.044255,1.159318,0.003495,0.055457,0.102508,-0.103849,0.987741,0.102772,0.784183,0.016514,0.281802,-0.433799,0.303407,-0.800219,-0.004041,0.719478,0.121318,0.194895,-0.335054,0.068495,0.919273,1,0,0,0,0,0,0,0,0,0,1
158,0.048745,1.157467,0.004123,0.059525,0.104521,-0.109208,0.986715,0.101751,0.779549,0.016917,0.272888,-0.463097,0.299361,-0.788325,-0.006003,0.718391,0.12044,0.187617,-0.328702,0.080598,0.922095,1,0,0,0,0,0,0,0,0,0,1
159,0.042215,1.163066,0.00074,0.046101,0.092447,-0.099679,0.989643,0.09833,0.779303,0.027238,0.238567,-0.476167,0.279188,-0.799002,-0.005514,0.714383,0.1259,0.211554,-0.323852,0.062564,0.920027,1,0,0,0,0,0,0,0,0,0,1
160,0.035918,1.166172,0.007682,0.0358,0.075436,-0.089186,0.992509,0.09825,0.778891,0.030965,0.22425,-0.479931,0.271309,-0.803598,-0.004851,0.712912,0.127793,0.220512,-0.318766,0.061241,0.919789,1,0,0,0,0,0,0,0,0,0,1
161,0.033267,1.161891,0.008935,0.048305,0.066865,-0.094601,0.992092,0.097979,0.779461,0.030863,0.223348,-0.479906,0.271702,-0.803731,-0.004847,0.711808,0.127729,0.221161,-0.316659,0.063522,0.920206,1,0,0,0,0,0,0,0,0,0,1
162,0.035251,1.157278,0.011035,0.06287,0.067823,-0.097911,0.990889,0.098572,0.779112,0.027633,0.226212,-0.483494,0.274988,-0.799652,-0.004927,0.711987,0.127119,0.215746,-0.316649,0.070102,0.921017,1,0,0,0,0,0,0,0,0,0,0
163,0.039118,1.156784,0.013726,0.056131,0.065501,-0.122866,0.988667,0.098125,0.778813,0.034656,0.210381,-0.480878,0.262822,-0.80958,-0.00465,0.709253,0.129209,0.231863,-0.31449,0.060432,0.918523,1,0,0,0,0,0,0,0,0,0,0
164,0.049824,1.1533,0.010786,0.061645,0.082603,-0.147859,0.983623,0.098178,0.779167,0.035945,0.207652,-0.480421,0.262268,-0.810735,-0.004668,0.705393,0.129881,0.234101,-0.313979,0.059373,0.918199,1,0,0,0,0,0,0,0,0,0,0
165,0.060719,1.149358,0.008523,0.06467,0.094713,-0.194615,0.974152,0.098732,0.777746,0.031256,0.215891,-0.480635,0.268334,-0.80646,-0.006082,0.704053,0.129187,0.229929,-0.31544,0.062515,0.918544,1,0,0,0,0,0,0,0,0,0,0
166,0.050979,1.151212,0.007849,0.068294,0.079362,-0.18306,0.97751,0.103737,0.777078,0.012142,0.20293,-0.503944,0.270023,-0.794952,-0.007907,0.706938,0.125077,0.211774,-0.323108,0.077244,0.919123,0,0,0,0,0,0,1,0,0,0,0
167,0.039324,1.15851,0.011307,0.047241,0.05373,-0.15831,0.984794,0.102778,0.780015,0.017732,0.214647,-0.493718,0.269181,-0.798568,-0.007211,0.706244,0.126309,0.216834,-0.31987,0.073889,0.919351,0,0,0,0,0,0,1,0,0,0,0
168,0.049844,1.159912,0.010285,0.033393,0.070608,-0.160067,0.984011,0.10295,0.785068,0.001677,0.307144,-0.438269,0.36152,-0.76347,-0.030859,0.71309,0.079677,-0.052674,-0.355729,0.282304,0.889375,0,0,0,0,0,0,1,0,0,0,0
169,0.058675,1.1635,0.003451,0.017099,0.078602,-0.180784,0.980228,0.100408,0.810468,0.024444,0.274023,-0.414831,0.22986,-0.836655,-0.030433,0.715344,0.076688,-0.075119,-0.350494,0.279354,0.890771,0,0,0,0,0,0,1,0,0,0,0
170,0.048772,1.177763,-0.009737,-0.024153,0.067134,-0.1532,0.985616,0.062473,0.949528,-0.05122,0.446254,-0.467639,-0.007514,-0.762964,-0.026806,0.750247,0.069544,-0.252452,-0.333922,0.26399,0.86895,0,0,0,0,0,0,1,0,0,0,0
171,-0.011524,1.189891,-0.020492,-0.03338,-0.023995,0.002009,0.999153,0.063847,0.959254,-0.04859,0.473266,-0.574353,0.215339,-0.632272,-0.068682,0.786409,0.004402,-0.176348,-0.579831,0.312363,0.731524,0,0,0,0,0,0,0,0,0,1,0
172,-0.0109,1.139611,0.011211,0.161722,-0.012364,0.028076,0.986359,-0.125658,1.096434,0.086462,0.574591,-0.208889,-0.028899,-0.790807,0.071176,0.972494,0.147359,-0.276116,-0.278221,0.115826,0.912654,0,0,0,0,0,0,0,0,0,1,0
173,0.044201,0.999628,0.082314,0.478113,0.063059,-0.052352,0.874466,-0.088641,1.085522,0.066285,0.653632,-0.18176,-0.19631,-0.707948,0.162056,1.084133,0.034318,-0.61153,-0.045289,-0.106261,0.782744,0,0,0,0,0,0,0,0,0,1,0
174,0.042304,1.013241,0.073361,0.448597,0.062598,-0.045038,0.890401,-0.083712,1.077103,0.055813,0.676034,-0.125915,-0.197294,-0.698712,0.161877,1.08141,0.025125,-0.638037,-0.017477,-0.119158,0.760529,0,0,1,0,0,0,0,0,0,0,0
175,0.043186,1.010098,0.073739,0.458237,0.062523,-0.045548,0.885458,-0.083333,1.077157,0.05677,0.676186,-0.130831,-0.198203,-0.697403,0.157431,1.074632,0.02695,-0.633455,-0.025759,-0.120721,0.76387,0,0,1,0,0,0,0,0,0,0,0
176,0.043321,1.008788,0.073423,0.460746,0.062469,-0.046555,0.884106,-0.083151,1.076254,0.056974,0.672825,-0.137558,-0.199631,-0.698951,0.15652,0.955257,0.027284,-0.631777,-0.032587,-0.121751,0.764835,0,0,1,0,0,0,0,0,0,0,0
177,0.036399,1.098112,0.067717,0.212411,0.060184,-0.018186,0.975156,-0.094221,1.090569,0.03974,0.718412,-0.143923,-0.234534,-0.638877,0.167278,0.979809,0.006641,-0.664531,-0.013356,-0.150418,0.731843,0,0,1,0,0,0,0,0,0,0,0
178,-0.01249,1.124527,0.053907,0.147117,-0.021612,0.088859,0.984883,-0.107298,1.061809,0.024354,0.722002,-0.212367,-0.317465,-0.576914,0.102272,1.045493,0.015108,-0.636719,-0.183042,-0.047086,0.747574,1,0,0,0,0,0,0,0,0,0,0
179,0.005218,1.169718,0.027285,0.011553,0.014193,0.029846,0.999387,-0.080007,1.071445,0.015649,0.674555,-0.317033,-0.340986,-0.572883,0.054159,1.014678,0.010682,-0.507947,-0.465675,0.074406,0.720833,1,0,0,0,0,0,0,0,0,0,0
180,0.047469,1.196814,-0.020114,-0.090672,0.095271,-0.08222,0.987898,0.046216,0.983458,-0.013976,0.490636,-0.546308,0.231606,-0.638109,-0.035975,0.913477,-0.007493,-0.243123,-0.645617,-0.012172,0.723825,1,0,0,0,0,0,0,0,0,0,0
181,0.04158,1.187895,-0.005869,-0.059244,0.041261,-0.099154,0.99245,0.138099,0.780795,0.002599,0.194506,-0.585015,0.334137,-0.712936,-0.079835,0.698698,0.075883,-0.064196,-0.493685,0.296059,0.81517,1,0,0,0,0,0,0,0,0,0,0
182,0.017198,1.177002,0.003239,-0.013284,0.02014,-0.073595,0.996996,0.137986,0.765479,-0.0199,0.369497,-0.589096,0.354933,-0.624869,-0.075214,0.701122,0.074765,-0.085789,-0.499937,0.231216,0.830206,1,0,0,0,0,0,0,0,0,0,0
183,-0.081855,1.168554,0.001894,-0.00431,-0.148672,0.128373,0.980509,0.131182,0.764863,-0.005912,0.359401,-0.568415,0.324125,-0.665341,-0.073393,0.70267,0.075829,-0.07032,-0.520406,0.213201,0.82388,1,0,0,0,0,0,0,0,0,0,0
184,0.013517,1.17055,0.011321,0.013924,0.012558,-0.066485,0.997611,0.133773,0.76223,-0.001525,0.351263,-0.561445,0.321445,-0.676807,-0.072517,0.701695,0.078992,-0.067514,-0.51264,0.211192,0.829482,1,0,0,0,0,0,0,0,0,0,0
185,0.009387,1.169642,0.011638,0.021622,0.006833,-0.053149,0.998329,0.133928,0.762816,-0.002472,0.350455,-0.561529,0.318781,-0.678414,-0.07154,0.701947,0.079104,-0.067751,-0.508948,0.209645,0.832124,1,0,0,0,0,0,0,0,0,0,0
186,-0.078654,1.157372,0.01016,0.029228,-0.120113,0.157593,0.979736,0.13303,0.76175,-0.002037,0.350807,-0.561153,0.322173,-0.67694,-0.072333,0.701875,0.080744,-0.060207,-0.510479,0.207696,0.832255,1,0,0,0,0,0,0,0,0,0,0
187,0.025901,1.155406,0.019342,0.066163,0.055964,-0.085824,0.992535,0.133528,0.761528,-0.002493,0.354414,-0.557715,0.32204,-0.677964,-0.0717,0.701285,0.0805,-0.064942,-0.508985,0.209827,0.83228,0,0,0,0,0,0,0,0,0,1,0
188,0.048812,1.154177,0.011338,0.078757,0.172428,-0.041296,0.981,0.131867,0.775086,0.001603,0.346835,-0.558123,0.312811,-0.685823,-0.071799,0.701516,0.082202,-0.06075,-0.508581,0.205351,0.833958,1,0,0,0,0,0,0,0,0,0,0
189,0.001906,1.1565,0.019517,0.073361,-0.007984,-0.023754,0.996991,0.131158,0.774977,0.000806,0.350826,-0.558059,0.315902,-0.68242,-0.070942,0.702298,0.082014,-0.061751,-0.508212,0.206082,0.833929,1,0,0,0,0,0,0,0,0,0,0
190,-0.031964,1.149068,0.024885,0.092963,-0.070324,0.036031,0.992529,0.12941,0.774619,-0.000402,0.362754,-0.55146,0.32712,-0.676235,-0.071022,0.703017,0.081543,-0.060807,-0.507777,0.205514,0.834403,0,0,0,0,0,0,0,0,1,0,0
191,-0.01181,1.133952,0.033893,0.14593,-0.029067,-0.010069,0.988817,0.131111,0.77435,-0.00091,0.363196,-0.549727,0.329104,-0.676446,-0.071269,0.701738,0.08132,-0.061667,-0.506917,0.206027,0.834736,0,0,0,0,0,0,0,0,1,0,0
192,0.02996,1.082673,0.048623,0.312924,0.102859,-0.023245,0.943906,0.131933,0.766385,0.009442,0.4412,-0.485926,0.396522,-0.641864,-0.070438,0.703256,0.08601,-0.057768,-0.504379,0.202819,0.837335,0,0,0,0,0,0,0,0,1,0,0
193,0.029165,1.070389,0.051244,0.342142,0.100167,-0.034364,0.933662,0.131808,0.765649,0.001813,0.460082,-0.462158,0.416607,-0.633383,-0.070989,0.705087,0.081851,-0.071413,-0.502213,0.209807,0.835861,0,0,1,0,0,0,0,0,0,0,0
194,0.027019,1.067322,0.053155,0.348876,0.095357,-0.032306,0.931745,0.13175,0.763863,-0.001598,0.462115,-0.460487,0.417374,-0.632614,-0.071332,0.704975,0.080954,-0.081215,-0.499015,0.21623,0.835244,1,0,0,0,0,0,0,0,0,0,0
195,0.027676,1.081393,0.059705,0.313395,0.089976,-0.037615,0.944602,0.131953,0.763654,0.006559,0.415481,-0.491536,0.385604,-0.661118,-0.070926,0.703711,0.082865,-0.058514,-0.504159,0.202866,0.837404,1,0,0,0,0,0,0,0,0,0,0
196,0.050824,1.107271,0.042732,0.213109,0.129197,-0.100494,0.96322,0.131197,0.767484,0.010096,0.405598,-0.495417,0.379663,-0.667764,-0.070442,0.705187,0.085814,-0.063658,-0.498802,0.205943,0.839483,0,0,1,0,0,0,0,0,0,0,0
197,0.045918,1.110961,0.039777,0.203445,0.115188,-0.092023,0.967922,0.131097,0.769361,0.009348,0.400568,-0.496021,0.378937,-0.670757,-0.070178,0.705243,0.084114,-0.064246,-0.49794,0.208118,0.839413,0,0,1,0,0,0,0,0,0,0,0
