time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,Comments
104,-0.062016,1.265819,-0.033692,0.051476,-0.113434,0.03071,0.991736,-0.222606,0.935439,0.23261,-0.216301,0.379825,0.067582,-0.896872,0.011134,1.005046,0.210455,0.135225,-0.06317,-0.015053,0.988685,0,0,0,0,0,0,0,0,1,0,0,
105,-0.061124,1.266427,-0.033986,0.05008,-0.111182,0.028863,0.992118,-0.222641,0.935457,0.232875,-0.216387,0.380187,0.067214,-0.896726,0.011828,1.006014,0.211145,0.13364,-0.062851,-0.014802,0.988924,0,0,0,0,0,0,0,0,1,0,0,
106,-0.06033,1.266788,-0.034225,0.049694,-0.108406,0.02787,0.992473,-0.222425,0.935874,0.232365,-0.216674,0.380343,0.067021,-0.896605,0.012209,1.007895,0.211681,0.130979,-0.062731,-0.014313,0.989295,0,0,0,0,0,0,0,0,1,0,0,
107,-0.058208,1.266081,-0.033038,0.051302,-0.105132,0.022592,0.992877,-0.222694,0.93525,0.232699,-0.216516,0.380248,0.067986,-0.896611,0.012078,1.005894,0.210585,0.134412,-0.06157,-0.016269,0.988877,0,0,0,0,0,0,0,0,1,0,0,
108,-0.060099,1.265504,-0.032933,0.053487,-0.10787,0.025495,0.992398,-0.222878,0.935097,0.233059,-0.21666,0.380101,0.067719,-0.896658,0.011396,1.005002,0.210507,0.136057,-0.062287,-0.015569,0.988618,0,0,0,0,0,0,0,0,1,0,0,
109,-0.059762,1.266709,-0.033823,0.050718,-0.107174,0.026796,0.992584,-0.222642,0.934995,0.232773,-0.217159,0.380276,0.06742,-0.896486,0.012174,1.00813,0.211776,0.131348,-0.06222,-0.014038,0.989282,0,0,0,0,0,0,0,0,1,0,0,
110,-0.060618,1.266288,-0.033412,0.050578,-0.108926,0.026504,0.992409,-0.222852,0.935179,0.232936,-0.216255,0.380236,0.067898,-0.896685,0.011391,1.005842,0.210751,0.134925,-0.061608,-0.014939,0.988826,0,0,0,0,0,0,0,0,1,0,0,
111,-0.060105,1.265751,-0.033033,0.052541,-0.107831,0.025817,0.992444,-0.222675,0.935072,0.23304,-0.216177,0.380302,0.068232,-0.896651,0.01152,1.004799,0.210649,0.136386,-0.061453,-0.015222,0.988631,0,0,0,0,0,0,0,0,1,0,0,
112,-0.059651,1.266914,-0.034036,0.049601,-0.106323,0.026613,0.992737,-0.22229,0.935323,0.232968,-0.216272,0.380728,0.068502,-0.896426,0.012826,1.007682,0.212093,0.131876,-0.061312,-0.013538,0.989276,0,0,0,0,0,0,0,0,1,0,0,
113,-0.06107,1.265868,-0.034027,0.051389,-0.109275,0.027284,0.992307,-0.222802,0.935369,0.232637,-0.215916,0.380819,0.068497,-0.896474,0.011554,1.004902,0.211145,0.135436,-0.061396,-0.013857,0.988785,0,0,0,0,0,0,0,0,1,0,0,
114,-0.06073,1.265747,-0.033818,0.052446,-0.109234,0.027216,0.992258,-0.222862,0.934775,0.233192,-0.215626,0.38124,0.068855,-0.896337,0.011655,1.004796,0.210516,0.136742,-0.060657,-0.014307,0.988644,0,0,0,0,0,0,0,0,1,0,0,
115,-0.060267,1.265897,-0.034483,0.052889,-0.107418,0.027204,0.992433,-0.222983,0.934719,0.233152,-0.216067,0.381197,0.068523,-0.896275,0.012577,1.007799,0.21169,0.132474,-0.059651,-0.01291,0.989306,1,0,0,0,0,0,0,0,0,0,0,
116,-0.06058,1.26518,-0.032645,0.0557,-0.107756,0.024897,0.992304,-0.222913,0.934704,0.233284,-0.215507,0.381219,0.069546,-0.896322,0.011913,1.004886,0.210982,0.135876,-0.060427,-0.015466,0.98876,1,0,0,0,0,0,0,0,0,0,1,Increased salvaltion
117,-0.057284,1.266721,-0.031387,0.047753,-0.100553,0.013776,0.99369,-0.222884,0.934732,0.233083,-0.215297,0.381422,0.069768,-0.896268,0.013133,1.004373,0.211076,0.136918,-0.058133,-0.016673,0.988735,1,0,0,0,0,0,0,0,0,0,1,Increased salvaltion
118,-0.059805,1.268278,-0.032218,0.044596,-0.112115,0.012764,0.992612,-0.223549,0.934749,0.232835,-0.215953,0.382926,0.068523,-0.895565,0.021515,1.001615,0.213787,0.139378,-0.045407,-0.012203,0.989123,1,0,0,0,0,0,0,0,0,0,1,Increased salvaltion
119,-0.060435,1.26754,-0.033328,0.049654,-0.119389,0.011995,0.991532,-0.223628,0.934781,0.232643,-0.220344,0.38338,0.06297,-0.894709,0.019601,1.002658,0.212558,0.13649,-0.049121,-0.015352,0.989304,0,0,0,0,0,0,0,0,1,0,1,Increased salvaltion
120,-0.060992,1.266434,-0.03429,0.053376,-0.121311,0.015442,0.991058,-0.223516,0.935103,0.232729,-0.218866,0.383462,0.064328,-0.894939,0.019046,1.002225,0.212052,0.137885,-0.049129,-0.016245,0.989096,0,0,0,0,0,0,0,0,1,0,1,Increased salvaltion
121,-0.059642,1.267408,-0.035271,0.05117,-0.119503,0.013374,0.991424,-0.223711,0.934862,0.233107,-0.218381,0.384203,0.065108,-0.894684,0.019823,1.003077,0.211918,0.137443,-0.047934,-0.016606,0.98921,0,0,0,0,0,0,0,0,1,0,1,Increased salvaltion
122,-0.056,1.268597,-0.035536,0.046166,-0.10616,0.014454,0.993172,-0.223474,0.934715,0.232825,-0.218791,0.384166,0.065604,-0.894563,0.020409,1.00553,0.212444,0.134314,-0.047046,-0.01605,0.989691,0,0,0,0,0,0,0,0,1,0,0,
123,-0.057298,1.267946,-0.036128,0.046534,-0.108918,0.015854,0.992834,-0.223436,0.934657,0.23299,-0.218052,0.383491,0.066343,-0.894978,0.01979,1.003493,0.211549,0.137059,-0.047182,-0.016531,0.9893,0,0,0,0,0,0,0,0,1,0,0,
124,-0.058392,1.267242,-0.036084,0.048275,-0.11103,0.017059,0.992497,-0.223262,0.934601,0.233122,-0.217731,0.382855,0.06717,-0.895268,0.019044,1.00183,0.211206,0.139032,-0.04837,-0.016334,0.988971,0,0,0,0,0,0,0,0,1,0,0,
125,-0.058518,1.267954,-0.036582,0.048329,-0.110847,0.018202,0.992495,-0.223114,0.934833,0.232888,-0.217935,0.382913,0.067251,-0.895187,0.019563,1.004321,0.212283,0.135078,-0.048589,-0.014533,0.989536,0,0,0,0,0,0,0,0,1,0,0,
126,-0.059173,1.267796,-0.036458,0.04773,-0.11202,0.019305,0.992371,-0.223301,0.934877,0.233172,-0.217794,0.383051,0.067358,-0.895154,0.019476,1.00334,0.212115,0.136698,-0.048011,-0.015339,0.98933,0,0,0,0,0,0,0,0,1,0,0,
127,-0.059011,1.266959,-0.035713,0.049859,-0.112181,0.020086,0.992233,-0.223239,0.934364,0.233427,-0.218201,0.382812,0.067606,-0.895139,0.018885,1.001167,0.210772,0.140223,-0.048458,-0.015441,0.988813,0,0,0,0,0,0,0,0,1,0,0,
128,-0.059444,1.26728,-0.036799,0.050217,-0.112254,0.021457,0.992178,-0.223149,0.934589,0.233173,-0.21842,0.382976,0.067135,-0.89505,0.020027,1.004293,0.212418,0.135066,-0.048154,-0.014295,0.989563,0,0,0,0,0,0,0,0,1,0,0,
129,-0.060346,1.267077,-0.036114,0.0508,-0.114147,0.022001,0.99192,-0.223132,0.935,0.233126,-0.218198,0.382941,0.067624,-0.895083,0.019584,1.001738,0.212382,0.138397,-0.04762,-0.014447,0.989126,0,0,0,0,0,0,0,0,1,0,0,
130,-0.060134,1.265851,-0.036027,0.052865,-0.115133,0.021808,0.991703,-0.223159,0.934633,0.233255,-0.217558,0.383334,0.068374,-0.895013,0.018634,1.000484,0.210803,0.140909,-0.048357,-0.015069,0.988726,0,0,0,0,0,0,0,0,1,0,0,
131,-0.060011,1.266479,-0.036502,0.053491,-0.114336,0.022537,0.991745,-0.223314,0.934363,0.233266,-0.217778,0.383314,0.068174,-0.894984,0.019419,1.003132,0.2119,0.137518,-0.048033,-0.014084,0.989234,1,0,0,0,0,0,0,0,0,0,0,
132,-0.060719,1.266577,-0.036732,0.052992,-0.116348,0.023142,0.991524,-0.223188,0.934723,0.233248,-0.217603,0.38395,0.068006,-0.894766,0.019122,1.002432,0.211685,0.13829,-0.048016,-0.014227,0.989125,1,0,0,0,0,0,0,0,0,0,0,
133,-0.060963,1.26574,-0.036232,0.054839,-0.118079,0.024257,0.991192,-0.223257,0.934139,0.233825,-0.217364,0.383568,0.068616,-0.894942,0.019062,1.000527,0.211383,0.141041,-0.047442,-0.014823,0.988755,1,0,0,0,0,0,0,0,0,0,0,
134,-0.060706,1.265763,-0.036575,0.055686,-0.116921,0.02425,0.991282,-0.223375,0.934394,0.233538,-0.217527,0.383649,0.068673,-0.894863,0.019504,1.001523,0.212081,0.13905,-0.04747,-0.014148,0.989046,0,0,0,0,0,0,0,0,1,0,0,
135,-0.06147,1.266055,-0.037137,0.055465,-0.117704,0.025655,0.991167,-0.223555,0.934088,0.23373,-0.217687,0.383628,0.068599,-0.894839,0.019194,1.002611,0.212273,0.137793,-0.048079,-0.013326,0.989204,0,0,0,0,0,0,0,0,1,0,0,
136,-0.061424,1.265742,-0.036603,0.05544,-0.118346,0.024674,0.991116,-0.22394,0.933313,0.234408,-0.217788,0.383727,0.068498,-0.894779,0.017884,1.000613,0.210854,0.141308,-0.049197,-0.014443,0.988637,0,0,0,0,0,0,0,0,1,0,0,
137,-0.060957,1.26577,-0.036955,0.055334,-0.117278,0.024493,0.991254,-0.223391,0.933787,0.233943,-0.217436,0.383443,0.069225,-0.894931,0.017705,1.001041,0.211207,0.140086,-0.050039,-0.012752,0.988792,0,0,0,0,0,0,0,0,1,0,0,
138,-0.061273,1.265911,-0.036774,0.055301,-0.117003,0.024978,0.991276,-0.22334,0.93402,0.23368,-0.217822,0.383202,0.06913,-0.894948,0.018272,1.001947,0.211693,0.139079,-0.048814,-0.012358,0.989,0,0,0,0,0,0,0,0,1,0,0,
139,-0.061752,1.265236,-0.036494,0.056974,-0.1184,0.026011,0.990989,-0.223363,0.934215,0.233578,-0.21738,0.38354,0.069457,-0.894885,0.017844,1.000631,0.210712,0.141547,-0.048996,-0.013358,0.988628,0,0,0,0,0,0,0,0,1,0,0,
140,-0.061619,1.265375,-0.036486,0.057397,-0.118742,0.025947,0.990925,-0.223879,0.933229,0.234254,-0.217286,0.384023,0.069464,-0.8947,0.018384,1.000446,0.211324,0.141445,-0.048447,-0.01359,0.988666,0,0,0,0,0,0,0,0,1,0,0,
141,-0.061818,1.265739,-0.037431,0.055997,-0.118002,0.026981,0.991066,-0.223887,0.933172,0.234392,-0.217798,0.38385,0.069268,-0.894665,0.018891,1.002583,0.212817,0.137676,-0.04841,-0.011771,0.989224,0,0,0,0,0,0,0,0,1,0,0,
142,-0.061914,1.265443,-0.037019,0.056538,-0.118491,0.026165,0.990999,-0.223977,0.933239,0.234413,-0.217325,0.384351,0.069679,-0.894533,0.018135,1.00113,0.211442,0.140475,-0.04806,-0.012998,0.988832,0,0,0,0,0,0,0,0,1,0,0,
143,-0.06178,1.265277,-0.036764,0.057824,-0.118736,0.025882,0.990903,-0.224099,0.933099,0.23445,-0.21681,0.384727,0.070477,-0.894434,0.018271,0.999872,0.211219,0.142058,-0.04767,-0.013654,0.988616,0,0,0,0,0,0,0,0,1,0,0,
144,-0.06182,1.264338,-0.035853,0.060787,-0.118174,0.025802,0.990795,-0.221143,0.934116,0.233394,-0.198844,0.394767,0.096884,-0.891759,0.015945,1.001765,0.211808,0.139888,-0.050704,-0.010897,0.988808,0,0,0,0,0,0,0,0,1,0,0,
145,-0.062383,1.264546,-0.035227,0.061112,-0.120777,0.025303,0.990474,-0.222984,0.934977,0.233689,-0.19593,0.400268,0.097376,-0.889896,0.016089,0.999427,0.211719,0.143077,-0.049569,-0.014118,0.988369,0,0,0,0,0,0,0,0,1,0,0,
146,-0.062087,1.264284,-0.034752,0.06212,-0.120256,0.02597,0.990457,-0.223676,0.934926,0.234428,-0.194631,0.402305,0.097704,-0.889226,0.016967,0.998373,0.212116,0.143883,-0.047431,-0.014984,0.988344,1,0,0,0,0,0,0,0,0,0,0,
147,-0.062204,1.264574,-0.035737,0.062619,-0.119615,0.027288,0.990468,-0.223123,0.934616,0.234023,-0.19517,0.401486,0.097652,-0.889484,0.017362,1.001398,0.212879,0.139964,-0.04823,-0.012829,0.988898,1,0,0,0,0,0,0,0,0,0,1,Salvation
148,-0.062941,1.263955,-0.035586,0.06277,-0.120936,0.028241,0.990271,-0.223782,0.93496,0.234165,-0.194581,0.402628,0.097371,-0.889128,0.016492,1.000308,0.212122,0.141733,-0.048244,-0.013654,0.988634,1,0,0,0,0,0,0,0,0,0,1,Salvation
149,-0.063178,1.263385,-0.0353,0.064536,-0.120809,0.027322,0.990199,-0.223773,0.935019,0.234318,-0.194445,0.401984,0.097912,-0.889389,0.016709,0.998462,0.211792,0.144129,-0.047172,-0.01393,0.988336,1,0,0,0,0,0,0,0,0,0,1,Salvation
150,-0.063755,1.26324,-0.035464,0.067214,-0.121549,0.029532,0.989867,-0.223592,0.93468,0.234428,-0.195122,0.401915,0.097691,-0.889296,0.017272,1.000589,0.212654,0.140845,-0.047636,-0.011757,0.988815,0,0,0,0,0,0,0,0,1,0,1,Salvation
151,-0.064797,1.263997,-0.035109,0.065385,-0.123801,0.030496,0.989681,-0.224505,0.935066,0.234573,-0.19468,0.402937,0.097446,-0.888958,0.016222,1.000892,0.212362,0.141426,-0.048196,-0.012449,0.988697,0,0,0,0,0,0,0,0,1,0,1,Salvation
152,-0.062336,1.264669,-0.035142,0.064025,-0.119334,0.023887,0.9905,-0.224254,0.934814,0.234405,-0.194679,0.40315,0.097734,-0.88883,0.016736,1.000759,0.212011,0.14179,-0.047963,-0.012423,0.988656,0,0,0,0,0,0,0,0,1,0,1,Salvation
153,-0.0638,1.264037,-0.035287,0.064707,-0.12386,0.028431,0.989779,-0.224397,0.935229,0.234574,-0.194374,0.403162,0.09826,-0.888833,0.016876,0.999457,0.212035,0.142996,-0.046734,-0.013125,0.988532,0,0,0,0,0,0,0,0,1,0,0,
154,-0.062426,1.263928,-0.035377,0.066092,-0.120836,0.0259,0.990131,-0.22433,0.934706,0.234525,-0.194585,0.403342,0.098307,-0.8887,0.018092,1.000832,0.212364,0.140512,-0.046376,-0.012833,0.988909,0,0,0,0,0,0,0,0,1,0,0,
155,-0.06359,1.26356,-0.035478,0.067432,-0.122857,0.028057,0.989733,-0.224535,0.934699,0.234507,-0.19454,0.403483,0.098425,-0.888633,0.017857,1.000506,0.212703,0.140922,-0.046564,-0.012194,0.98885,0,0,0,0,0,0,0,0,1,0,0,
156,-0.063809,1.263391,-0.035029,0.068575,-0.122977,0.028177,0.989636,-0.224615,0.934902,0.234788,-0.194273,0.40365,0.098567,-0.8886,0.016703,0.999315,0.211475,0.143664,-0.04737,-0.012307,0.988416,0,0,0,0,0,0,0,0,1,0,0,
157,-0.064313,1.262975,-0.035209,0.069815,-0.123526,0.028609,0.989469,-0.224675,0.935192,0.234485,-0.19418,0.403851,0.098935,-0.888488,0.016851,0.99889,0.211935,0.143455,-0.047067,-0.011909,0.988465,0,0,0,0,0,0,0,0,1,0,0,
158,-0.064451,1.263548,-0.035841,0.069043,-0.123414,0.030044,0.989495,-0.225023,0.934805,0.234879,-0.194489,0.404103,0.098645,-0.888338,0.017232,1.002077,0.212726,0.139589,-0.047503,-0.010237,0.989016,0,0,0,0,0,0,0,0,1,0,0,
159,-0.064409,1.262989,-0.035371,0.069975,-0.123748,0.02879,0.989425,-0.225052,0.934682,0.234922,-0.19409,0.404164,0.099096,-0.888347,0.01668,0.999887,0.211738,0.142899,-0.046881,-0.011713,0.988557,0,0,0,0,0,0,0,0,1,0,0,
160,-0.064459,1.262928,-0.035088,0.070311,-0.124354,0.029394,0.989307,-0.22498,0.934758,0.23469,-0.193819,0.403976,0.099375,-0.888461,0.016237,0.998678,0.211332,0.144423,-0.047383,-0.011553,0.988313,0,0,0,0,0,0,0,0,1,0,0,
161,-0.06451,1.263564,-0.035536,0.069128,-0.124215,0.030167,0.989385,-0.225257,0.935135,0.234853,-0.192505,0.405785,0.099177,-0.887944,0.017325,1.001032,0.212529,0.140972,-0.04653,-0.010256,0.988866,0,0,0,0,0,0,0,0,1,0,0,
162,-0.064392,1.263426,-0.035932,0.068553,-0.124146,0.029791,0.989445,-0.225268,0.934903,0.234704,-0.192441,0.405998,0.099075,-0.887872,0.017179,1.001326,0.211973,0.140684,-0.047074,-0.010935,0.988874,1,0,0,0,0,0,0,0,0,0,0,
163,-0.064908,1.262797,-0.035831,0.06969,-0.124936,0.029787,0.989266,-0.225163,0.935056,0.234668,-0.192237,0.405729,0.099324,-0.888011,0.016431,0.998318,0.211535,0.144678,-0.046904,-0.011418,0.988301,1,0,0,0,0,0,0,0,0,0,0,
164,-0.065118,1.262663,-0.035879,0.070773,-0.12559,0.031121,0.989065,-0.225202,0.935112,0.234645,-0.192056,0.40635,0.099541,-0.887742,0.017611,0.999372,0.212435,0.142983,-0.045552,-0.011279,0.988612,1,0,0,0,0,0,0,0,0,0,0,
165,-0.065337,1.262983,-0.035808,0.070454,-0.126134,0.032021,0.98899,-0.225552,0.935278,0.234691,-0.191765,0.407561,0.099542,-0.88725,0.01671,1.000603,0.212995,0.141464,-0.048007,-0.010265,0.988725,1,0,0,0,0,0,0,0,0,0,0,
166,-0.065203,1.26211,-0.035205,0.073839,-0.126556,0.030984,0.988722,-0.225697,0.934906,0.234883,-0.19179,0.407353,0.099258,-0.887371,0.016478,0.998014,0.211691,0.145394,-0.046999,-0.011543,0.98819,0,0,0,0,0,0,0,0,1,0,0,
167,-0.064897,1.261927,-0.034757,0.075454,-0.126716,0.03035,0.988599,-0.225499,0.935172,0.234788,-0.191316,0.407765,0.099893,-0.887214,0.017033,0.998014,0.211914,0.145288,-0.045932,-0.011979,0.98825,0,0,0,0,0,0,0,0,1,0,0,
168,-0.063842,1.264463,-0.034206,0.064257,-0.124305,0.028745,0.989744,-0.22561,0.935122,0.234949,-0.191951,0.407994,0.099492,-0.887016,0.017902,1.001667,0.213386,0.140434,-0.045311,-0.01066,0.988995,0,0,0,0,0,0,0,0,1,0,0,
169,-0.063454,1.264481,-0.035176,0.063341,-0.123456,0.026434,0.989974,-0.226104,0.935056,0.234971,-0.191732,0.409182,0.099387,-0.886528,0.018257,1.001368,0.213116,0.140711,-0.044256,-0.011486,0.988995,0,0,0,0,0,0,0,0,1,0,0,
170,-0.062969,1.263385,-0.035041,0.066435,-0.123313,0.026734,0.989781,-0.226195,0.93467,0.234921,-0.191056,0.409394,0.100084,-0.886497,0.018587,0.998983,0.212177,0.143633,-0.043679,-0.012409,0.988589,0,0,0,0,0,0,0,0,1,0,0,
171,-0.057966,1.262294,-0.028624,0.071899,-0.128216,0.016155,0.989005,-0.228697,0.934239,0.234518,-0.194733,0.415032,0.098173,-0.883283,0.017411,0.997143,0.211302,0.144222,-0.051155,-0.022602,0.987964,0,0,0,0,0,0,0,0,1,0,0,
172,-0.041865,1.271971,-0.023846,0.03067,-0.133941,-0.002708,0.990511,-0.224243,0.932335,0.225368,-0.202905,0.420832,0.095526,-0.878979,0.028117,0.993399,0.21266,0.14627,-0.044325,-0.045295,0.987213,0,0,0,0,0,0,0,0,1,0,0,
173,-0.031159,1.275119,-0.023333,0.010991,-0.135816,-0.008676,0.990635,-0.223547,0.932832,0.234314,-0.194668,0.410763,0.109849,-0.883918,0.012677,0.971615,0.203446,0.174504,-0.069039,-0.048742,0.981023,0,0,0,0,0,0,0,0,1,0,0,
174,-0.026862,1.275501,-0.027631,0.010238,-0.122955,-0.013768,0.992264,-0.225406,0.93185,0.233429,-0.194617,0.414815,0.11159,-0.881816,0.015559,0.970712,0.205074,0.17207,-0.053663,-0.047767,0.982462,0,0,0,0,0,0,0,0,1,0,0,
175,-0.027937,1.272665,-0.025902,0.021139,-0.111564,-0.009337,0.993489,-0.225414,0.932265,0.234835,-0.193122,0.413569,0.111436,-0.88275,0.014083,0.971383,0.204351,0.174953,-0.055882,-0.04837,0.981799,0,0,0,0,0,0,0,0,1,0,0,
176,-0.03255,1.272404,-0.026681,0.022768,-0.123299,-0.003289,0.992103,-0.225716,0.932467,0.235144,-0.191454,0.412525,0.111867,-0.883547,0.013176,0.969785,0.203343,0.17712,-0.055997,-0.047236,0.981459,0,0,0,0,0,0,0,0,1,0,0,
177,-0.03596,1.270125,-0.02739,0.034012,-0.130018,0.000361,0.990928,-0.225807,0.931757,0.23523,-0.191535,0.411266,0.112771,-0.884001,0.012548,0.970737,0.203728,0.17594,-0.0567,-0.045089,0.981732,0,0,0,0,0,0,0,0,1,0,0,
178,-0.055757,1.266035,-0.033204,0.066821,-0.209012,-0.003181,0.975622,-0.226235,0.927172,0.236833,-0.198735,0.411291,0.117945,-0.881722,0.011865,0.971433,0.204208,0.175781,-0.055505,-0.042897,0.981927,1,0,0,0,0,0,0,0,0,0,0,
179,-0.059043,1.264977,-0.034764,0.067106,-0.212311,0.001121,0.974895,-0.23112,0.925952,0.238412,-0.205952,0.416238,0.110853,-0.878659,0.011043,0.97116,0.203635,0.17574,-0.055828,-0.042514,0.981932,1,0,0,0,0,0,0,0,0,0,0,
180,-0.057975,1.264675,-0.034036,0.067648,-0.204672,0.000995,0.97649,-0.230289,0.925917,0.237837,-0.205843,0.414781,0.111119,-0.879339,0.011688,0.971881,0.203951,0.174434,-0.055506,-0.040936,0.98225,0,0,0,1,0,0,0,0,0,0,0,
181,-0.057256,1.265558,-0.033754,0.066441,-0.20175,0.001222,0.97718,-0.229665,0.92656,0.237882,-0.206161,0.413352,0.111406,-0.879901,0.011022,0.972347,0.204035,0.175353,-0.056416,-0.039954,0.982075,0,0,0,1,0,0,0,0,0,0,0,
182,-0.054991,1.266354,-0.032785,0.06172,-0.192058,-0.00129,0.97944,-0.229683,0.92672,0.238549,-0.204769,0.413168,0.112049,-0.880231,0.011266,0.970306,0.20421,0.177602,-0.0543,-0.041508,0.981726,0,0,0,1,0,0,0,0,0,0,0,
183,-0.053523,1.267826,-0.033212,0.054947,-0.184596,-0.002849,0.981273,-0.229674,0.926627,0.23818,-0.204824,0.412485,0.112763,-0.880447,0.011713,0.970949,0.204511,0.17639,-0.054233,-0.040522,0.98199,0,0,0,1,0,0,0,0,0,0,0,
184,-0.046148,1.271213,-0.030745,0.035522,-0.15174,-0.002487,0.987779,-0.229351,0.92662,0.238049,-0.205052,0.411181,0.113947,-0.880852,0.011817,0.971937,0.204598,0.175309,-0.053272,-0.040092,0.982253,0,0,0,1,0,0,0,0,0,0,0,
185,-0.037754,1.271781,-0.03189,0.03055,-0.113885,-0.007251,0.992998,-0.229225,0.926861,0.238264,-0.204309,0.410477,0.11345,-0.881417,0.011835,0.971304,0.204415,0.175351,-0.052107,-0.038753,0.982362,0,0,0,0,0,0,0,0,1,0,0,
186,-0.03314,1.277859,-0.043787,0.01375,-0.088957,-0.012499,0.995862,-0.22904,0.927591,0.237476,-0.202786,0.410012,0.112034,-0.882166,0.011912,0.981797,0.202583,0.162996,-0.051729,-0.035733,0.984622,0,0,0,0,0,0,0,0,1,0,0,
187,-0.029619,1.27671,-0.044509,0.021003,-0.07778,-0.014571,0.996643,-0.22831,0.927862,0.237201,-0.203521,0.409026,0.112365,-0.882412,0.012668,0.983951,0.202805,0.161637,-0.052236,-0.031945,0.984949,0,0,0,0,0,0,0,0,1,0,0,
188,-0.004566,1.275791,-0.037307,0.020368,-0.020145,-0.057265,0.997948,-0.227807,0.926506,0.237489,-0.206247,0.407589,0.118892,-0.881589,0.025094,0.983399,0.204597,0.163483,-0.035023,-0.040978,0.985072,0,0,0,0,0,0,0,0,1,0,0,
189,0.010735,1.276903,-0.032068,0.010178,0.000186,-0.057929,0.998269,-0.230301,0.924262,0.237745,-0.20652,0.415391,0.132639,-0.875904,0.041681,0.976586,0.206943,0.171728,-0.015944,-0.057559,0.983332,0,0,0,0,0,0,0,0,1,0,0,
190,0.014319,1.272276,-0.029818,0.029177,0.022203,-0.065761,0.997162,-0.219429,0.918906,0.236902,-0.210107,0.39157,0.147006,-0.883695,0.041964,0.974381,0.207044,0.173387,-0.011163,-0.054603,0.983276,1,0,0,0,0,0,0,0,0,0,0,
191,0.000264,1.275405,-0.032002,0.018561,-0.008955,-0.045592,0.998748,-0.221968,0.922383,0.237356,-0.205419,0.395055,0.140943,-0.884234,0.037577,0.975448,0.206946,0.172793,-0.017239,-0.048154,0.983629,0,0,0,0,0,0,0,0,0,1,0,
192,-0.014121,1.277068,-0.035291,0.012916,-0.065632,-0.0354,0.997132,-0.222693,0.924386,0.236935,-0.202905,0.396343,0.138277,-0.884659,0.034061,0.972224,0.205592,0.17758,-0.020609,-0.046694,0.982782,0,0,0,0,0,0,0,0,0,1,0,
193,-0.009218,1.274724,-0.03513,0.022081,-0.045485,-0.042994,0.997795,-0.222132,0.924627,0.236674,-0.202511,0.396219,0.138257,-0.884808,0.034249,0.97147,0.204957,0.179062,-0.019943,-0.047588,0.982484,1,0,0,0,0,0,0,0,0,0,0,
194,-0.012603,1.267616,-0.029374,0.061219,-0.054815,-0.037835,0.9959,-0.222723,0.9244,0.236907,-0.203482,0.397081,0.137637,-0.884295,0.034164,0.97357,0.206649,0.175729,-0.020345,-0.04626,0.983141,1,0,0,0,0,0,0,0,0,0,0,
195,-0.022332,1.26244,-0.027294,0.08999,-0.089635,-0.026959,0.991535,-0.223508,0.924324,0.237208,-0.202365,0.397356,0.137187,-0.884498,0.032768,0.972757,0.205867,0.177057,-0.021618,-0.046299,0.982873,1,0,0,0,0,0,0,0,0,0,1,Biting her lips
196,-0.024611,1.259754,-0.023418,0.107117,-0.093708,-0.024209,0.989525,-0.223813,0.924233,0.237856,-0.201744,0.397041,0.137049,-0.884802,0.031312,0.970533,0.204235,0.182031,-0.023848,-0.04593,0.98193,1,0,0,0,0,0,0,0,0,0,1,Biting her lips
197,-0.025985,1.260868,-0.023023,0.101673,-0.097597,-0.023255,0.989746,-0.223363,0.924561,0.237817,-0.201853,0.39667,0.137633,-0.884853,0.031213,0.971877,0.205509,0.180121,-0.024509,-0.043599,0.982372,1,0,0,0,0,0,0,0,0,0,1,Biting her lips
198,-0.02707,1.260791,-0.024197,0.101934,-0.100974,-0.02232,0.989402,-0.22355,0.924514,0.2376,-0.201186,0.396994,0.13762,-0.884862,0.031115,0.971855,0.205422,0.179537,-0.024645,-0.043508,0.98248,1,0,0,0,0,0,0,0,0,0,1,Biting her lips
199,-0.028749,1.261108,-0.024648,0.098691,-0.105058,-0.020243,0.98935,-0.223512,0.924998,0.237675,-0.200615,0.39665,0.137222,-0.885208,0.029875,0.970668,0.205079,0.181149,-0.026206,-0.043208,0.982157,1,0,0,0,0,0,0,0,0,0,1,Biting her lips
200,-0.029356,1.261122,-0.024391,0.098616,-0.105678,-0.019038,0.989315,-0.223412,0.925079,0.237923,-0.200074,0.395848,0.13771,-0.885613,0.028686,0.969606,0.204398,0.183229,-0.027433,-0.042826,0.981754,1,0,0,0,0,0,0,0,0,0,1,Biting her lips
201,-0.028851,1.261695,-0.025104,0.096806,-0.104087,-0.01952,0.989653,-0.222976,0.925044,0.237674,-0.199105,0.394916,0.140022,-0.885885,0.02934,0.971796,0.205241,0.180498,-0.027502,-0.041353,0.982321,1,0,0,0,0,0,0,0,0,0,1,Biting her lips
