time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,cybersickness
40,-0.005468,1.269991,0.007641,0.071333,-0.062644,-0.02506,0.995168,-0.224799,0.857215,0.247639,0.050127,0.140279,0.057531,-0.987167,0.007252,0.847571,0.284501,-0.047852,-0.134435,0.020631,0.989551,1,0,0,0,0,0,0,0,0,0,0
41,-0.017206,1.272706,0.002807,0.063445,-0.090638,-0.012505,0.993782,-0.225777,0.858055,0.248458,0.051256,0.140485,0.057224,-0.987098,0.006738,0.846656,0.285959,-0.045894,-0.132138,0.025258,0.989846,0,0,0,0,0,0,0,1,0,0,0
42,-0.000794,1.272923,0.003483,0.058372,-0.038085,-0.01107,0.997507,-0.225816,0.857096,0.248122,0.04965,0.141099,0.059904,-0.986933,0.006679,0.845342,0.286641,-0.044736,-0.126106,0.032226,0.990484,1,0,0,0,0,0,0,0,0,0,0
43,-0.000576,1.277116,0.003141,0.042818,-0.035167,-0.005601,0.998448,-0.22573,0.856776,0.248418,0.04736,0.140372,0.057918,-0.987268,0.005089,0.84418,0.286007,-0.040503,-0.133035,0.034041,0.989698,0,0,0,0,0,0,0,0,1,0,0
44,-0.001608,1.275344,0.003998,0.047599,-0.034901,-0.004927,0.998244,-0.226321,0.856831,0.248381,0.043447,0.140087,0.052484,-0.987792,0.005223,0.843751,0.286163,-0.03752,-0.13307,0.031704,0.989889,0,0,0,0,0,0,0,1,0,0,0
45,-0.004249,1.273615,0.0053,0.054404,-0.03745,-0.000283,0.997816,-0.226188,0.856246,0.248718,0.042567,0.139164,0.051561,-0.98801,0.005428,0.84398,0.286901,-0.038733,-0.125421,0.030858,0.990867,1,0,0,0,0,0,0,0,0,0,0
46,-0.002588,1.275711,0.004213,0.047964,-0.036907,-0.002422,0.998164,-0.226022,0.857103,0.24837,0.043786,0.138482,0.051506,-0.988055,0.00612,0.844634,0.287541,-0.040233,-0.119075,0.027952,0.991676,1,0,0,0,0,0,0,0,0,0,0
47,-0.002963,1.275452,0.004299,0.04748,-0.036714,-0.001014,0.998197,-0.225467,0.856547,0.248355,0.04238,0.138828,0.051644,-0.98806,0.004624,0.843562,0.286662,-0.037474,-0.12338,0.036041,0.990997,1,0,0,0,0,0,0,0,0,0,0
48,-0.00584,1.273847,0.005434,0.052489,-0.044291,0.000673,0.997639,-0.225378,0.856556,0.248454,0.042049,0.137248,0.051556,-0.9883,0.003618,0.842884,0.286603,-0.037076,-0.125143,0.039303,0.990666,1,0,0,0,0,0,0,0,0,0,0
49,-0.004385,1.273345,0.004985,0.054418,-0.042835,-0.000919,0.997599,-0.225142,0.856453,0.248683,0.04124,0.13704,0.04873,-0.988506,0.00407,0.842814,0.286539,-0.037175,-0.126712,0.040493,0.990415,1,0,0,0,0,0,0,0,0,0,0
50,-0.005586,1.274474,0.004649,0.053132,-0.045094,-0.00245,0.997566,-0.225324,0.855886,0.248727,0.039245,0.136653,0.048989,-0.988628,0.003424,0.842914,0.286121,-0.036331,-0.128185,0.039941,0.990279,1,0,0,0,0,0,0,0,0,0,0
51,-0.009392,1.271214,0.004403,0.063408,-0.055542,-0.001698,0.996439,-0.225917,0.856808,0.248345,0.041452,0.137048,0.049021,-0.988482,0.002828,0.842326,0.285704,-0.036294,-0.129319,0.041832,0.990055,1,0,0,0,0,0,0,0,0,0,0
52,-0.003009,1.272531,0.005446,0.05891,-0.04189,-0.009949,0.997334,-0.225712,0.85684,0.248693,0.040913,0.136186,0.048581,-0.988645,0.002716,0.842091,0.286167,-0.036399,-0.130087,0.042412,0.989926,1,0,0,0,0,0,0,0,0,0,0
53,-0.001845,1.278863,0.003059,0.03732,-0.039964,-0.010062,0.998453,-0.225209,0.856257,0.248892,0.039028,0.135181,0.048651,-0.988856,0.003105,0.841991,0.286195,-0.035638,-0.130245,0.041373,0.989977,1,0,0,0,0,0,0,0,0,0,0
54,-0.002069,1.276753,0.00244,0.043443,-0.039604,-0.012779,0.998189,-0.226079,0.857212,0.248378,0.040813,0.135941,0.048339,-0.988695,0.002138,0.841736,0.285499,-0.036845,-0.132249,0.045441,0.989489,1,0,0,0,0,0,0,0,0,0,0
55,-0.002564,1.274314,0.003312,0.052608,-0.041112,-0.012056,0.997696,-0.225792,0.856819,0.248249,0.040503,0.13532,0.04823,-0.988798,0.002345,0.841384,0.285277,-0.037032,-0.132421,0.045482,0.989457,1,0,0,0,0,0,0,0,0,0,0
56,-0.005572,1.274559,0.002156,0.053762,-0.048798,-0.009777,0.997313,-0.225599,0.856077,0.248259,0.038723,0.135236,0.048768,-0.988855,0.002132,0.841334,0.285148,-0.041979,-0.127955,0.04727,0.989763,1,0,0,0,0,0,0,0,0,0,0
57,-0.005734,1.276819,0.003751,0.044384,-0.051511,-0.011742,0.997617,-0.225745,0.857025,0.248393,0.040005,0.1354,0.048496,-0.988795,0.002163,0.841415,0.28538,-0.04243,-0.128336,0.048321,0.989644,1,0,0,0,0,0,0,0,0,0,0
58,-0.006587,1.276891,0.004306,0.039067,-0.049434,-0.006565,0.997991,-0.225905,0.857029,0.248712,0.039427,0.135476,0.047236,-0.988868,0.002061,0.840747,0.285381,-0.042286,-0.128395,0.049006,0.989609,1,0,0,0,0,0,0,0,0,0,0
59,-0.008107,1.277226,0.004511,0.040239,-0.05022,-0.001428,0.997926,-0.225711,0.857361,0.24852,0.039662,0.135104,0.047048,-0.988919,0.001927,0.841001,0.285188,-0.044173,-0.127869,0.050843,0.989502,1,0,0,0,0,0,0,0,0,0,0
60,-0.009798,1.277707,0.002756,0.040187,-0.052301,0.001889,0.997821,-0.225568,0.857361,0.248446,0.039187,0.133173,0.046309,-0.989234,0.001495,0.840762,0.28484,-0.044066,-0.128997,0.051496,0.989326,1,0,0,0,0,0,0,0,0,0,0
61,-0.009228,1.276038,0.003428,0.046178,-0.052081,0.000672,0.997574,-0.225018,0.857648,0.247967,0.039175,0.131905,0.046719,-0.989386,0.001089,0.840442,0.284659,-0.044745,-0.129642,0.052568,0.989155,1,0,0,0,0,0,0,0,0,0,0
62,-0.008127,1.27602,0.002737,0.047605,-0.05118,-0.001574,0.997553,-0.224921,0.857818,0.247902,0.03986,0.131462,0.047016,-0.989403,0.001435,0.840994,0.284739,-0.046283,-0.126917,0.055518,0.989276,1,0,0,0,0,0,0,0,0,0,0
63,-0.007867,1.275458,0.003821,0.048414,-0.050405,-0.002363,0.997552,-0.224812,0.85673,0.248502,0.038127,0.130776,0.047541,-0.989537,0.000931,0.840915,0.284953,-0.045113,-0.128142,0.055795,0.989157,1,0,0,0,0,0,0,0,0,0,0
64,-0.007146,1.27637,0.002099,0.047237,-0.049198,-0.003747,0.997664,-0.224814,0.856708,0.248366,0.038373,0.130493,0.047763,-0.989554,0.001183,0.840741,0.284841,-0.045993,-0.128734,0.055174,0.989075,1,0,0,0,0,0,0,0,0,0,0
65,-0.005793,1.276171,0.002517,0.049568,-0.047876,-0.006911,0.997599,-0.224563,0.856261,0.248388,0.03757,0.129031,0.047082,-0.98981,0.001168,0.840877,0.284463,-0.045422,-0.129867,0.055121,0.988956,1,0,0,0,0,0,0,0,0,0,0
66,-0.006577,1.271497,0.00385,0.065133,-0.050894,-0.011564,0.996511,-0.225273,0.857562,0.248085,0.039142,0.130099,0.04663,-0.98963,0.000723,0.840837,0.284237,-0.045499,-0.131241,0.054425,0.988809,1,0,0,0,0,0,0,0,0,0,0
67,-0.007512,1.270582,0.005202,0.069123,-0.05301,-0.008824,0.99616,-0.224896,0.85647,0.24824,0.037384,0.130097,0.046654,-0.989697,0.000612,0.839859,0.284501,-0.043872,-0.131922,0.054643,0.98878,1,0,0,0,0,0,0,0,0,0,0
68,-0.00487,1.27068,0.005803,0.067637,-0.048405,-0.012437,0.996457,-0.224643,0.856799,0.248708,0.038034,0.12939,0.046834,-0.989757,0.000528,0.840001,0.284777,-0.044341,-0.132493,0.055273,0.988648,1,0,0,0,0,0,0,0,0,0,0
69,-0.006013,1.271623,0.004254,0.064335,-0.05034,-0.012135,0.996584,-0.224917,0.857038,0.247976,0.039549,0.129028,0.046657,-0.989753,0.00033,0.839718,0.284233,-0.044626,-0.132242,0.056289,0.988611,1,0,0,0,0,0,0,0,0,0,0
70,-0.002329,1.269848,0.005371,0.069414,-0.043888,-0.017931,0.996461,-0.224513,0.856772,0.248117,0.039145,0.128725,0.04671,-0.989806,0.000381,0.839858,0.284141,-0.044231,-0.132474,0.057081,0.988553,1,0,0,0,0,0,0,0,0,0,0
71,-0.003418,1.268566,0.006041,0.073264,-0.044832,-0.016669,0.996165,-0.224578,0.856056,0.248239,0.037511,0.128855,0.046891,-0.989844,-9.5e-05,0.839572,0.283975,-0.043853,-0.133148,0.056861,0.988492,1,0,0,0,0,0,0,0,0,0,0
72,-0.005544,1.268929,0.005025,0.074038,-0.049767,-0.015227,0.995897,-0.225164,0.856699,0.24804,0.038868,0.128904,0.046496,-0.989804,-0.000445,0.839508,0.283734,-0.045433,-0.133437,0.059851,0.988205,0,0,0,0,0,0,0,1,0,0,0
73,0.002753,1.268262,0.005879,0.075096,-0.03715,-0.030313,0.996023,-0.224569,0.857206,0.24787,0.038602,0.128522,0.046764,-0.989851,-0.000641,0.839563,0.283438,-0.045199,-0.13492,0.059874,0.988013,0,0,0,0,0,0,0,1,0,0,0
74,0.000649,1.269468,0.006073,0.070976,-0.038382,-0.02551,0.996413,-0.224054,0.856903,0.247976,0.038092,0.127391,0.047252,-0.989994,-0.000997,0.839234,0.283458,-0.045338,-0.134994,0.06033,0.987968,0,0,0,0,0,0,0,1,0,0,0
75,-0.00262,1.270852,0.006038,0.067197,-0.044474,-0.019783,0.996552,-0.224267,0.856722,0.248202,0.038038,0.126977,0.04705,-0.990059,-0.002891,0.838959,0.282597,-0.052418,-0.131965,0.068987,0.987461,0,0,0,0,0,0,0,1,0,0,1
76,0.001556,1.266527,0.008023,0.079742,-0.038048,-0.033544,0.995524,-0.223611,0.856697,0.248098,0.037275,0.125764,0.046368,-0.990275,-0.007355,0.837945,0.277381,-0.043521,-0.167878,0.072697,0.98216,0,0,0,0,0,0,0,1,0,0,1
77,-0.00043,1.270317,0.011399,0.064354,-0.066745,-0.0455,0.994652,-0.218287,0.850487,0.248781,0.024623,0.11417,0.050166,-0.991888,-0.0903,0.851863,0.058941,0.020666,-0.669794,-0.000627,0.742259,0,0,0,0,0,0,0,1,0,0,1
78,-0.020593,1.281426,-3e-06,0.026607,-0.085125,-0.000561,0.996015,-0.219807,0.850703,0.248974,0.026607,0.113364,0.046762,-0.992096,-0.092802,0.838976,0.067089,0.048945,-0.669025,0.030136,0.741015,1,0,0,0,0,0,0,0,0,0,1
79,0.003282,1.275472,0.00285,0.049573,-0.028001,-0.045371,0.997347,-0.22032,0.854818,0.24832,0.037786,0.114321,0.052467,-0.991338,0.021191,0.8232,0.297682,0.129861,-0.157612,0.012907,0.97884,1,0,0,0,0,0,0,0,0,0,1
80,0.007896,1.270006,0.003499,0.065137,-0.019546,-0.056122,0.996105,-0.215572,0.858784,0.241969,0.045062,0.108875,0.067123,-0.990762,0.01586,0.824857,0.291184,0.105045,-0.168062,0.014785,0.980052,0,0,0,0,0,0,0,0,1,0,1
81,-0.031469,1.250507,0.014551,0.13108,-0.073661,-0.000653,0.988631,-0.203696,1.114663,0.04967,0.491135,0.041003,-0.067611,-0.867487,0.077115,1.121907,0.134293,-0.353045,-0.242868,-0.252365,0.867575,1,0,0,0,0,0,0,0,0,0,1
82,-0.045142,1.245419,0.010551,0.143611,-0.107423,0.020376,0.983576,-0.171682,1.237909,-0.041772,0.741812,0.061492,-0.156971,-0.649071,0.090758,1.238388,0.001308,-0.697263,-0.074226,-0.288976,0.651773,1,0,0,0,0,0,0,0,0,0,1
83,-0.041366,1.247799,0.007584,0.144235,-0.088938,0.014796,0.985428,-0.172045,1.236044,-0.046963,0.73167,0.079825,-0.176022,-0.653685,0.085492,1.220304,0.002042,-0.679222,-0.089664,-0.294653,0.666181,1,0,0,0,0,0,0,0,0,0,0
84,-0.003369,1.293319,-0.016948,-0.040628,-0.03031,-0.084021,0.995174,-0.193875,0.815595,0.038554,0.011814,-0.023347,0.228755,-0.973132,0.033436,0.801469,0.100933,0.130606,-0.413404,0.056009,0.89939,1,0,0,0,0,0,0,0,0,0,0
85,-0.005872,1.298426,-0.029295,-0.043514,-0.084113,-0.068001,0.993181,-0.231892,0.881288,0.078861,0.109583,0.116822,0.302543,-0.939581,0.069898,0.850487,0.222088,-0.052731,-0.237831,0.085561,0.966093,1,0,0,0,0,0,0,0,0,0,0
86,-0.02916,1.282518,-0.010835,0.030287,-0.098776,-0.013681,0.994555,-0.204337,0.757732,0.160845,0.015816,-0.124965,0.522646,-0.843193,0.050231,0.74997,0.280344,-0.015066,-0.24358,0.485541,0.839459,1,0,0,0,0,0,0,0,0,0,0
87,-0.026517,1.267943,0.000357,0.078195,-0.102747,-0.023466,0.991351,-0.20103,0.764706,0.162709,0.037933,-0.106599,0.523646,-0.844389,0.047249,0.748176,0.277086,-0.04075,-0.24411,0.492149,0.83459,0,0,0,0,0,0,0,0,1,0,0
88,-0.037442,1.285327,-0.010044,0.012695,-0.129125,-0.009167,0.991505,-0.204107,0.765126,0.165119,0.044078,-0.100485,0.520406,-0.84684,0.049751,0.777593,0.285491,-0.063776,-0.204869,0.398101,0.891895,1,0,0,0,0,0,0,0,0,0,0
89,0.046513,1.267956,-0.00594,0.043692,0.016336,-0.215764,0.975331,-0.202101,0.763862,0.164341,0.038872,-0.101757,0.52439,-0.844482,0.051752,0.786035,0.284914,-0.086542,-0.191408,0.373781,0.903416,0,0,0,0,0,0,0,1,0,0,0
90,0.022468,1.278428,-0.01111,0.034062,0.033985,-0.097705,0.994052,-0.202557,0.773297,0.163145,0.044355,-0.099177,0.520028,-0.847211,0.050753,0.785399,0.28425,-0.077173,-0.199618,0.376211,0.901478,1,0,0,0,0,0,0,0,0,0,0
91,-0.055874,1.277717,-0.018599,0.026768,-0.057163,0.15691,0.985594,-0.206148,0.770985,0.163182,0.047247,-0.099243,0.517981,-0.848301,0.049773,0.782774,0.284603,-0.074124,-0.200049,0.386803,0.897145,0,0,0,0,0,0,0,0,0,1,0
92,0.034105,1.268906,-0.015583,0.055264,0.0382,-0.145,0.987148,-0.203441,0.766688,0.163817,0.043131,-0.099925,0.523058,-0.845319,0.049,0.778132,0.283358,-0.079284,-0.202371,0.400283,0.890243,0,0,0,0,0,0,0,0,0,1,0
93,-0.084279,1.277346,-0.032861,0.011282,-0.167555,0.149079,0.974461,-0.202375,0.768587,0.161469,0.036507,-0.11249,0.503539,-0.85584,-0.02347,0.811295,0.191971,-0.099009,-0.34627,0.24495,0.900163,0,0,0,0,0,0,0,0,0,1,0
94,0.029056,1.28165,-0.009512,-0.005202,0.00342,-0.132521,0.991161,0.058495,0.876227,0.043594,0.102884,-0.487939,0.346015,-0.794735,-0.135272,0.805017,0.040209,-0.07235,-0.646181,0.143903,0.745994,0,0,0,0,0,0,0,0,0,1,0
95,0.023132,1.264747,0.005331,0.049887,0.030678,-0.119926,0.991054,0.149209,0.849783,-0.016803,0.171214,-0.59929,0.498784,-0.602288,-0.194658,0.865826,-0.063304,0.013081,-0.83767,0.055915,0.54315,1,0,0,0,0,0,0,0,0,0,0
96,0.010427,1.26331,0.011376,0.05981,0.011353,-0.091053,0.993984,0.143598,0.846174,-0.014797,0.18448,-0.610136,0.471728,-0.60924,-0.189626,0.863352,-0.07132,0.020263,-0.823773,0.061808,0.563176,0,0,0,0,0,0,0,0,0,1,0
97,-0.047584,1.304059,0.017151,-0.053108,-0.1336,-0.026315,0.989261,0.13695,0.857961,0.014122,0.190743,-0.558949,0.523714,-0.613936,-0.203951,0.845705,-0.057422,-0.117999,-0.823059,0.206794,0.515642,0,0,0,0,0,0,0,0,0,1,0
98,-0.051912,1.282675,-0.017941,-0.010051,-0.142657,-0.048172,0.988548,0.109211,0.845081,0.030218,0.213123,-0.52026,0.5421,-0.624529,-0.221361,0.804151,-0.058376,-0.004092,-0.744156,0.255137,0.61735,1,0,0,0,0,0,0,0,0,0,0
99,0.001577,1.285427,-0.008459,-0.032233,0.00613,-0.071708,0.996886,-0.143062,0.835232,0.100829,-0.052358,-0.132595,0.15687,-0.977276,-0.125521,0.821065,0.08487,0.03671,-0.360503,0.035773,0.931349,1,0,0,0,0,0,0,0,0,0,0
100,-0.024768,1.292302,-0.014794,-0.045692,-0.097507,-0.047086,0.99307,-0.238432,0.81725,0.187614,-0.106656,0.073562,0.228343,-0.964921,0.07254,0.847248,0.272775,-0.018657,-0.159824,-0.040163,0.986152,1,0,0,0,0,0,0,0,0,0,0
101,-0.063974,1.285868,-0.014563,-0.007636,-0.191378,-0.0287,0.981067,-0.235781,0.798571,0.185235,-0.102443,0.074612,0.377751,-0.917193,0.076076,0.855438,0.277162,-0.033866,-0.150015,-0.065657,0.98592,1,0,0,0,0,0,0,0,0,0,0
102,-0.027592,1.28225,-0.014256,0.014784,-0.088139,-0.053973,0.994535,-0.24371,0.802998,0.186497,-0.093424,0.086963,0.37323,-0.918917,0.075056,0.854052,0.27939,-0.024706,-0.137046,-0.051689,0.988907,1,0,0,0,0,0,0,0,0,0,0
