time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,cybersickness
95,0.010196,1.208472,-0.017992,0.046833,-0.079489,-0.049514,0.994503,-0.18204,0.724575,0.231151,-0.188841,0.155984,-0.108976,-0.963396,0.052679,0.799104,0.255771,0.010898,-0.043891,-0.053449,0.997546,0,0,0,0,0,0,0,0,1,0,0
96,0.009238,1.208281,-0.018347,0.047372,-0.080487,-0.048231,0.99446,-0.18171,0.724424,0.231071,-0.189627,0.155217,-0.109077,-0.963355,0.052295,0.799045,0.25588,0.011261,-0.044754,-0.051986,0.997581,0,0,0,0,0,0,0,0,1,0,0
97,0.008649,1.208941,-0.018338,0.046057,-0.081873,-0.047097,0.994463,-0.181855,0.725022,0.23094,-0.189202,0.155362,-0.109262,-0.963394,0.052163,0.799257,0.255857,0.010876,-0.044243,-0.051471,0.997635,0,0,0,0,0,0,0,0,1,0,0
98,0.009354,1.20817,-0.018545,0.04698,-0.08094,-0.047771,0.994464,-0.181929,0.724764,0.230777,-0.188639,0.155797,-0.109101,-0.963452,0.052568,0.799039,0.255443,0.010928,-0.043739,-0.053355,0.997557,0,0,0,0,0,0,0,0,1,0,0
99,0.010063,1.207855,-0.017679,0.048277,-0.079636,-0.048672,0.994464,-0.181687,0.724648,0.231145,-0.188677,0.155591,-0.108782,-0.963514,0.052907,0.798986,0.255941,0.011065,-0.043733,-0.054159,0.997513,1,0,0,0,0,0,0,0,0,0,0
100,0.0086,1.208229,-0.018151,0.047598,-0.08163,-0.047329,0.9944,-0.181344,0.724342,0.231154,-0.19003,0.154905,-0.108921,-0.963343,0.051851,0.799206,0.255936,0.011599,-0.045168,-0.051167,0.997601,1,0,0,0,0,0,0,0,0,0,0
101,0.009071,1.208103,-0.018146,0.04731,-0.080976,-0.047562,0.994456,-0.181479,0.725138,0.231058,-0.188885,0.155355,-0.108813,-0.963508,0.052349,0.799073,0.255812,0.011167,-0.0443,-0.053424,0.997526,1,0,0,0,0,0,0,0,0,0,0
102,0.010048,1.207672,-0.017516,0.048523,-0.079336,-0.048652,0.994477,-0.181452,0.724736,0.231114,-0.1888,0.155353,-0.108494,-0.963561,0.052775,0.798931,0.25585,0.011277,-0.043992,-0.054554,0.997478,1,0,0,0,0,0,0,0,0,0,0
103,0.008417,1.207743,-0.018007,0.049051,-0.081937,-0.047051,0.994317,-0.181543,0.724458,0.231063,-0.189707,0.154966,-0.10856,-0.963437,0.051904,0.799002,0.2559,0.011698,-0.044901,-0.051921,0.997573,0,0,0,0,0,0,0,0,1,0,0
104,0.009134,1.207692,-0.017605,0.049873,-0.081119,-0.047367,0.994328,-0.181414,0.724591,0.230994,-0.18915,0.15483,-0.108311,-0.963597,0.052324,0.799214,0.255772,0.011383,-0.044671,-0.053,0.99753,0,0,0,0,0,0,0,0,1,0,0
105,0.009792,1.207209,-0.016902,0.051342,-0.080083,-0.048452,0.994285,-0.181572,0.72454,0.231176,-0.188821,0.155218,-0.10836,-0.963593,0.052805,0.799186,0.255844,0.011443,-0.044117,-0.054638,0.997466,0,0,0,0,0,0,0,0,1,0,0
106,0.009625,1.207491,-0.017356,0.050143,-0.079847,-0.048979,0.99434,-0.18115,0.724389,0.231115,-0.189461,0.154752,-0.108004,-0.963583,0.05246,0.799228,0.255828,0.01186,-0.044625,-0.053751,0.997486,0,0,0,0,0,0,0,0,1,0,0
107,0.009563,1.207355,-0.01726,0.050376,-0.080492,-0.048036,0.994322,-0.181062,0.72456,0.231063,-0.189636,0.154561,-0.10814,-0.963564,0.052493,0.799178,0.255863,0.011884,-0.044956,-0.053737,0.997472,0,0,0,0,0,0,0,0,1,0,0
108,0.010182,1.207291,-0.016783,0.051077,-0.07962,-0.04881,0.994319,-0.181279,0.72436,0.231188,-0.189132,0.154735,-0.107867,-0.963665,0.052829,0.799198,0.255767,0.011673,-0.044315,-0.05503,0.997433,0,0,0,0,0,0,0,0,1,0,0
109,0.010292,1.206152,-0.01586,0.054643,-0.07884,-0.049473,0.994158,-0.181058,0.724181,0.231457,-0.18961,0.154368,-0.107944,-0.963621,0.052829,0.799243,0.255884,0.011915,-0.04444,-0.054754,0.997439,0,0,0,0,0,0,0,0,1,0,0
110,0.009318,1.207664,-0.017321,0.050198,-0.080474,-0.04925,0.994273,-0.181047,0.724195,0.230958,-0.190247,0.154044,-0.108061,-0.963535,0.052183,0.79922,0.255758,0.012088,-0.0455,-0.0529,0.99749,0,0,0,0,0,0,0,0,1,0,0
111,0.010024,1.207566,-0.016892,0.049333,-0.079951,-0.048774,0.994382,-0.181022,0.724444,0.231257,-0.18943,0.154222,-0.107818,-0.963695,0.0529,0.799284,0.255863,0.011844,-0.044229,-0.054759,0.997449,0,0,0,0,0,0,0,0,1,0,0
112,0.009799,1.207241,-0.016688,0.050614,-0.079613,-0.048203,0.994372,-0.180994,0.724395,0.231404,-0.189179,0.154261,-0.107887,-0.96373,0.051415,0.798638,0.25561,0.007644,-0.04554,-0.045386,0.997902,0,0,0,0,0,0,0,0,1,0,1
113,0.008387,1.207487,-0.017441,0.050631,-0.081683,-0.047544,0.994235,-0.180844,0.724247,0.23134,-0.190475,0.153695,-0.108097,-0.963541,0.051816,0.798834,0.256353,0.012388,-0.045862,-0.049864,0.997626,0,0,0,0,0,0,0,0,1,0,1
114,0.009691,1.207627,-0.016817,0.050151,-0.08081,-0.047493,0.994333,-0.180999,0.724638,0.231215,-0.189591,0.15468,-0.107988,-0.96357,0.052675,0.799094,0.256098,0.012089,-0.044914,-0.052802,0.997521,0,0,0,0,0,0,0,0,1,0,1
115,0.010069,1.207574,-0.016697,0.05014,-0.080452,-0.047887,0.994344,-0.18115,0.724599,0.231134,-0.18924,0.154877,-0.108023,-0.963604,0.052815,0.799152,0.255929,0.011934,-0.044639,-0.053534,0.997496,1,0,0,0,0,0,0,0,0,0,0
116,0.008778,1.2076,-0.017329,0.050236,-0.081402,-0.048255,0.994244,-0.180899,0.724202,0.230962,-0.1906,0.154265,-0.108087,-0.963427,0.05198,0.79931,0.255879,0.01256,-0.046243,-0.051393,0.997528,1,0,0,0,0,0,0,0,0,0,0
117,0.009431,1.207265,-0.016872,0.050712,-0.081113,-0.04745,0.994283,-0.180907,0.724429,0.231255,-0.189456,0.154637,-0.107657,-0.963641,0.052813,0.799148,0.255915,0.012228,-0.045242,-0.054285,0.997425,1,0,0,0,0,0,0,0,0,0,0
118,0.009768,1.207141,-0.016356,0.051562,-0.080118,-0.048187,0.994284,-0.181172,0.724195,0.231386,-0.18927,0.154713,-0.10769,-0.963661,0.052895,0.798935,0.25596,0.01231,-0.044909,-0.05453,0.997426,1,0,0,0,0,0,0,0,0,0,0
119,0.008554,1.207015,-0.016934,0.051567,-0.081881,-0.047781,0.99416,-0.180854,0.723845,0.23134,-0.190608,0.153887,-0.108033,-0.963492,0.052106,0.799135,0.256134,0.012935,-0.046335,-0.051987,0.997488,0,0,0,0,0,0,0,0,1,0,0
120,0.009006,1.206971,-0.016113,0.052592,-0.081172,-0.047257,0.994189,-0.180831,0.724286,0.231522,-0.189775,0.154214,-0.107956,-0.963613,0.052766,0.799261,0.256171,0.012524,-0.045352,-0.054154,0.997424,0,0,0,0,0,0,0,0,1,0,0
121,0.009268,1.206965,-0.016027,0.051581,-0.080246,-0.04763,0.994299,-0.180994,0.725157,0.231005,-0.188994,0.154368,-0.108198,-0.963714,0.052905,0.799049,0.255879,0.012364,-0.044949,-0.055337,0.997379,0,0,0,0,0,0,0,0,1,0,0
122,0.008313,1.206714,-0.01653,0.052215,-0.081105,-0.047122,0.994221,-0.18033,0.724651,0.231439,-0.19052,0.1533,-0.108394,-0.963562,0.052312,0.799016,0.256375,0.01273,-0.046077,-0.053355,0.997431,0,0,0,0,0,0,0,0,1,0,0
123,0.00896,1.207134,-0.015999,0.051946,-0.080981,-0.047026,0.99425,-0.180395,0.724941,0.2313,-0.189483,0.153726,-0.10771,-0.963776,0.052989,0.799063,0.256155,0.012467,-0.045418,-0.055453,0.99735,0,0,0,0,0,0,0,0,1,0,0
124,0.009269,1.207006,-0.016121,0.052337,-0.080655,-0.047438,0.994236,-0.180905,0.725003,0.230816,-0.189182,0.154189,-0.107736,-0.963758,0.053017,0.799285,0.255667,0.012339,-0.044944,-0.055918,0.997347,0,0,0,0,0,0,0,0,1,0,0
125,0.008112,1.206908,-0.016374,0.052418,-0.082366,-0.0471,0.994108,-0.180945,0.724322,0.231174,-0.190525,0.153629,-0.108003,-0.963553,0.052359,0.799319,0.255986,0.012838,-0.046244,-0.054008,0.997387,0,0,0,0,0,0,0,0,1,0,0
126,0.009035,1.207142,-0.015783,0.052343,-0.080937,-0.047137,0.994227,-0.181221,0.724378,0.23119,-0.190088,0.155056,-0.10792,-0.96342,0.052939,0.799288,0.256047,0.012224,-0.045511,-0.055051,0.997371,0,0,0,0,0,0,0,0,1,0,0
127,0.009433,1.206855,-0.015784,0.052567,-0.080358,-0.047717,0.994235,-0.181216,0.724306,0.231216,-0.189665,0.155044,-0.107891,-0.963508,0.053147,0.799208,0.256011,0.01227,-0.044955,-0.055864,0.99735,0,0,0,0,0,0,0,0,1,0,0
128,0.00835,1.207202,-0.016485,0.051498,-0.0826,-0.047776,0.994104,-0.180843,0.72418,0.2313,-0.191415,0.153855,-0.108615,-0.963271,0.052247,0.799567,0.255554,0.012569,-0.045702,-0.051646,0.99754,0,0,0,0,0,0,0,0,1,0,0
129,0.008644,1.20764,-0.016247,0.051568,-0.082289,-0.0482,0.994106,-0.181014,0.72397,0.231072,-0.191828,0.154079,-0.108997,-0.96311,0.041768,0.802488,0.245542,-0.001523,-0.034689,0.009838,0.999349,0,0,0,0,0,0,0,0,1,0,0
130,-0.009761,1.192206,-0.012664,0.126539,-0.082324,-0.045377,0.987498,-0.188145,0.724271,0.227572,-0.197717,0.160756,-0.136017,-0.957374,-0.094254,0.702413,0.128198,-0.319496,-0.2693,0.566725,0.710086,0,0,0,0,0,0,0,0,1,0,0
131,-0.031738,1.203681,-0.009037,0.069833,-0.02171,-0.055709,0.995765,-0.134514,0.724993,0.262749,-0.24087,0.133402,-0.338301,-0.899855,-0.091587,0.704777,0.111319,-0.452847,-0.251065,0.594542,0.615155,1,0,0,0,0,0,0,0,0,0,0
132,-0.018061,1.206237,-0.02267,0.048654,-0.079904,-0.035123,0.994995,-0.136896,0.711572,0.260086,-0.257097,0.173233,-0.221351,-0.924606,-0.093513,0.709724,0.119628,-0.36164,-0.286671,0.571781,0.678309,1,0,0,0,0,0,0,0,0,0,1
133,-0.016301,1.19878,-0.011388,0.077165,-0.074929,-0.040306,0.993381,-0.135468,0.709577,0.261286,-0.254449,0.173464,-0.216268,-0.926496,-0.09284,0.707155,0.121787,-0.358789,-0.28446,0.572434,0.6802,1,0,0,0,0,0,0,0,0,0,1
134,-0.014466,1.197924,-0.008455,0.080424,-0.071399,-0.043685,0.99324,-0.135749,0.709247,0.262047,-0.257813,0.170464,-0.219457,-0.925372,-0.093154,0.705767,0.12257,-0.359601,-0.285173,0.571191,0.680518,0,0,0,0,0,0,0,0,1,0,1
135,-0.016059,1.198774,-0.008915,0.079822,-0.073666,-0.041351,0.993223,-0.136115,0.709021,0.262052,-0.258328,0.170516,-0.219221,-0.925275,-0.093425,0.704546,0.12254,-0.359368,-0.285165,0.571259,0.680587,1,0,0,0,0,0,0,0,0,0,1
136,-0.014695,1.199144,-0.009828,0.078448,-0.071571,-0.042331,0.993444,-0.136167,0.709314,0.262332,-0.257817,0.170291,-0.218916,-0.925531,-0.093088,0.702924,0.12324,-0.357477,-0.28555,0.571087,0.681565,1,0,0,0,0,0,0,0,0,0,1
137,-0.014246,1.198621,-0.009555,0.079599,-0.070355,-0.042943,0.993413,-0.136095,0.709585,0.262073,-0.257746,0.170346,-0.218541,-0.925629,-0.092925,0.704498,0.123099,-0.357362,-0.285452,0.571006,0.681734,1,0,0,0,0,0,0,0,0,0,1
138,-0.015031,1.198797,-0.009578,0.08015,-0.071047,-0.042422,0.993342,-0.136426,0.709677,0.262409,-0.258272,0.170498,-0.21904,-0.925336,-0.09302,0.70511,0.122727,-0.359019,-0.285537,0.571135,0.680719,1,0,0,0,0,0,0,0,0,0,1
139,-0.012667,1.199607,-0.00977,0.077625,-0.071051,-0.053629,0.993001,-0.136093,0.709343,0.263457,-0.262862,0.163763,-0.221669,-0.924634,-0.03439,0.803421,0.22713,-0.228866,-0.078455,0.282034,0.928398,1,0,0,0,0,0,0,0,0,0,1
140,-0.012675,1.198209,-0.0097,0.081451,-0.065469,-0.04856,0.993339,-0.136454,0.709186,0.262614,-0.259136,0.168232,-0.218052,-0.925743,0.0073,0.812544,0.251384,-0.075264,-0.078468,0.034395,0.993476,1,0,0,0,0,0,0,0,0,0,1
141,-0.014801,1.197305,-0.009365,0.083997,-0.07046,-0.045718,0.99292,-0.137358,0.709091,0.263053,-0.260183,0.169044,-0.218366,-0.925227,0.006132,0.810583,0.251586,-0.078317,-0.065402,0.047412,0.99365,1,0,0,0,0,0,0,0,0,0,1
142,-0.013643,1.198629,-0.010434,0.078935,-0.068669,-0.046438,0.993427,-0.13708,0.709333,0.26322,-0.2594,0.169002,-0.217397,-0.925683,0.005174,0.809635,0.250336,-0.079595,-0.067185,0.054397,0.993072,1,0,0,0,0,0,0,0,0,0,1
143,-0.015966,1.198169,-0.010091,0.079822,-0.072164,-0.04294,0.993266,-0.137182,0.709396,0.263321,-0.259744,0.16903,-0.218249,-0.925381,0.004819,0.809159,0.251177,-0.075907,-0.066957,0.054856,0.993351,1,0,0,0,0,0,0,0,0,0,1
144,-0.015365,1.198751,-0.01072,0.078341,-0.072488,-0.042335,0.993386,-0.137142,0.708846,0.263424,-0.259695,0.168901,-0.217555,-0.925582,0.005863,0.808937,0.251334,-0.074285,-0.06595,0.052418,0.993672,1,0,0,0,0,0,0,0,0,0,1
145,-0.014905,1.198464,-0.010847,0.078722,-0.07198,-0.042189,0.993399,-0.1368,0.709296,0.262952,-0.259221,0.16943,-0.216677,-0.925824,0.006548,0.808415,0.251376,-0.069983,-0.066407,0.044134,0.994356,1,0,0,0,0,0,0,0,0,0,0
146,-0.01621,1.198428,-0.010699,0.079545,-0.073047,-0.041078,0.993302,-0.137222,0.709423,0.263179,-0.259949,0.169294,-0.217559,-0.925437,0.005647,0.808579,0.251506,-0.069203,-0.064986,0.049589,0.994248,1,0,0,0,0,0,0,0,0,0,0
147,-0.015281,1.199005,-0.010676,0.078758,-0.072393,-0.042016,0.993374,-0.13712,0.709457,0.263256,-0.259797,0.169076,-0.217323,-0.925575,0.006038,0.80871,0.251486,-0.069419,-0.064112,0.049802,0.994279,1,0,0,0,0,0,0,0,0,0,0
148,-0.015479,1.198772,-0.010916,0.07816,-0.072741,-0.041093,0.993434,-0.137047,0.709511,0.262882,-0.259433,0.169342,-0.216629,-0.925791,0.006181,0.808507,0.251058,-0.069206,-0.063595,0.049513,0.994341,1,0,0,0,0,0,0,0,0,0,0
149,-0.016375,1.198746,-0.010689,0.078388,-0.073722,-0.040379,0.993373,-0.137149,0.709709,0.263028,-0.259771,0.169396,-0.217531,-0.925475,0.005571,0.808191,0.251597,-0.068728,-0.064839,0.051822,0.994177,1,0,0,0,0,0,0,0,0,0,0
150,-0.016039,1.199001,-0.010421,0.078016,-0.073676,-0.040421,0.993404,-0.136933,0.709627,0.263038,-0.259566,0.169138,-0.217071,-0.925688,0.00618,0.808513,0.251269,-0.068768,-0.064222,0.050277,0.994293,1,0,0,0,0,0,0,0,0,0,0
151,-0.016495,1.201062,-0.011465,0.071275,-0.077352,-0.039872,0.993653,-0.136867,0.709069,0.262995,-0.259465,0.168866,-0.217687,-0.925621,0.006146,0.808316,0.251167,-0.066874,-0.065101,0.049372,0.994411,1,0,0,0,0,0,0,0,0,0,0
152,-0.018235,1.203299,-0.015635,0.067307,-0.083644,-0.029003,0.993797,-0.137467,0.709685,0.264339,-0.25898,0.168634,-0.216506,-0.926076,0.004921,0.808037,0.252465,-0.058361,-0.071118,0.050043,0.994501,1,0,0,0,0,0,0,0,0,0,0
153,-0.017409,1.201748,-0.015673,0.074207,-0.081064,-0.030513,0.993474,-0.141352,0.713028,0.263878,-0.255072,0.177319,-0.216709,-0.925491,0.006271,0.80798,0.25307,-0.053429,-0.070963,0.043924,0.995078,1,0,0,0,0,0,0,0,0,0,0
154,-0.013668,1.202491,-0.014124,0.07109,-0.076872,-0.037122,0.99381,-0.14106,0.712093,0.264053,-0.25514,0.175689,-0.215995,-0.92595,0.007085,0.80795,0.252715,-0.058199,-0.067934,0.041076,0.995143,1,0,0,0,0,0,0,0,0,0,0
155,-0.010513,1.202305,-0.013194,0.069605,-0.072384,-0.04349,0.993994,-0.140784,0.710699,0.264268,-0.254749,0.175854,-0.213804,-0.926535,0.008343,0.808344,0.252409,-0.059639,-0.06561,0.035946,0.995413,1,0,0,0,0,0,0,0,0,0,0
156,-0.012954,1.200802,-0.01182,0.075108,-0.073952,-0.037734,0.993713,-0.142385,0.71079,0.264328,-0.250752,0.181593,-0.212107,-0.926908,0.008758,0.808421,0.251989,-0.059873,-0.064932,0.034597,0.995491,1,0,0,0,0,0,0,0,0,0,0
157,-0.013599,1.200427,-0.010894,0.07616,-0.075287,-0.038162,0.993517,-0.144431,0.709986,0.265039,-0.25257,0.191766,-0.217542,-0.923098,0.008214,0.808669,0.252329,-0.059713,-0.066735,0.036417,0.995316,1,0,0,0,0,0,0,0,0,0,0
158,-0.01272,1.201103,-0.011622,0.073485,-0.07479,-0.039761,0.993693,-0.144176,0.710071,0.264721,-0.252922,0.190946,-0.217233,-0.923244,0.008112,0.808349,0.252226,-0.060027,-0.066883,0.03682,0.995273,1,0,0,0,0,0,0,0,0,0,0
159,-0.013936,1.202049,-0.010019,0.069864,-0.076928,-0.036224,0.993926,-0.144306,0.709821,0.265178,-0.25267,0.190301,-0.216767,-0.923556,0.00859,0.808506,0.252164,-0.0598,-0.065957,0.035017,0.995413,1,0,0,0,0,0,0,0,0,0,0
160,-0.013875,1.204702,-0.008055,0.061334,-0.075607,-0.034663,0.994646,-0.143404,0.709968,0.264841,-0.253411,0.1892,-0.216279,-0.923693,0.008402,0.808903,0.252008,-0.06009,-0.066647,0.036789,0.995286,1,0,0,0,0,0,0,0,0,0,0
161,-0.012734,1.203696,-0.006302,0.065864,-0.07126,-0.037065,0.994591,-0.143863,0.710134,0.264913,-0.25345,0.189996,-0.216581,-0.923449,0.008383,0.808725,0.252158,-0.059751,-0.066548,0.036294,0.995331,1,0,0,0,0,0,0,0,0,0,0
162,-0.012606,1.202107,-0.007705,0.072667,-0.07067,-0.037213,0.994153,-0.144131,0.710412,0.264976,-0.25256,0.190243,-0.216273,-0.923714,0.009079,0.808507,0.252191,-0.059861,-0.06493,0.034436,0.995497,1,0,0,0,0,0,0,0,0,0,0
163,-0.013419,1.201514,-0.008164,0.073046,-0.075484,-0.037478,0.993762,-0.144483,0.709931,0.264925,-0.252472,0.190685,-0.216318,-0.923636,0.008972,0.807768,0.252173,-0.060101,-0.064644,0.034835,0.995488,1,0,0,0,0,0,0,0,0,0,0
164,-0.013685,1.202778,-0.008513,0.069347,-0.077386,-0.037292,0.993887,-0.144083,0.710161,0.265057,-0.252627,0.190488,-0.216044,-0.923699,0.009203,0.808142,0.252438,-0.059347,-0.064335,0.033841,0.995587,1,0,0,0,0,0,0,0,0,0,0
165,-0.01418,1.202475,-0.009225,0.0693,-0.078596,-0.036183,0.993837,-0.143559,0.710004,0.264818,-0.252979,0.189368,-0.215334,-0.923998,0.00942,0.807718,0.252565,-0.057057,-0.065208,0.029124,0.995813,1,0,0,0,0,0,0,0,0,0,1
166,-0.014581,1.2022,-0.009216,0.07121,-0.079706,-0.035066,0.993653,-0.143594,0.709887,0.264842,-0.25285,0.18948,-0.214912,-0.924109,0.009049,0.808033,0.252452,-0.056507,-0.063383,0.034395,0.995794,1,0,0,0,0,0,0,0,0,0,1
167,-0.014762,1.202546,-0.00981,0.070595,-0.079326,-0.034323,0.993753,-0.143465,0.709854,0.264915,-0.253305,0.189453,-0.215072,-0.923953,0.008586,0.807999,0.252501,-0.056269,-0.064483,0.037654,0.995619,1,0,0,0,0,0,0,0,0,0,1
168,-0.014066,1.202089,-0.00986,0.071016,-0.078893,-0.035334,0.993722,-0.143218,0.710037,0.264754,-0.252956,0.189323,-0.214648,-0.924173,0.009326,0.80791,0.252432,-0.056234,-0.063805,0.035753,0.995735,1,0,0,0,0,0,0,0,0,0,1
169,-0.002896,1.202096,-0.010492,0.069609,-0.074357,-0.101971,0.989559,-0.142784,0.710796,0.264191,-0.253131,0.188841,-0.214019,-0.92437,0.009069,0.807893,0.252367,-0.05665,-0.063676,0.035949,0.995713,1,0,0,0,0,0,0,0,0,0,1
170,0.028311,1.210316,-0.011756,0.002274,0.046032,-0.122569,0.991389,-0.141211,0.709503,0.263208,-0.256789,0.188132,-0.213658,-0.923589,0.008703,0.808136,0.251881,-0.05652,-0.064821,0.037484,0.99559,1,0,0,0,0,0,0,0,0,0,1
171,0.018454,1.207048,-0.010386,0.024714,0.019252,-0.106614,0.993807,-0.141895,0.711495,0.263161,-0.254496,0.187966,-0.213464,-0.924302,0.00898,0.808005,0.251854,-0.056567,-0.063392,0.037054,0.995695,1,0,0,0,0,0,0,0,0,0,1
172,0.016825,1.212074,-0.015979,-0.007279,0.005675,-0.105695,0.994356,-0.140585,0.709717,0.263585,-0.256054,0.185656,-0.212619,-0.924533,0.009262,0.807991,0.252028,-0.057245,-0.0637,0.034939,0.995713,0,0,0,0,0,0,0,0,0,1,1
173,0.010672,1.212445,-0.016396,-0.010456,-0.01078,-0.094949,0.995369,-0.140196,0.710916,0.263336,-0.256752,0.185756,-0.212902,-0.924254,0.008648,0.807547,0.252537,-0.057226,-0.064741,0.03771,0.995546,0,0,0,0,0,0,0,0,0,1,1
174,0.01113,1.21243,-0.017844,-0.006038,-0.010812,-0.093708,0.995523,-0.13998,0.712225,0.26268,-0.255867,0.185851,-0.212075,-0.924671,0.009187,0.807264,0.25244,-0.057731,-0.063611,0.0369,0.99562,0,0,0,0,0,0,0,0,0,1,1
175,0.010751,1.211262,-0.016102,0.002854,-0.011135,-0.091153,0.995771,-0.13884,0.713246,0.261916,-0.255875,0.184733,-0.211893,-0.924934,0.010225,0.807358,0.252475,-0.055817,-0.062453,0.034316,0.995895,0,0,0,0,0,0,0,0,0,1,1
176,0.008869,1.210608,-0.015519,0.008732,-0.016797,-0.087339,0.995999,-0.139515,0.712889,0.261991,-0.256765,0.185534,-0.212029,-0.924496,0.009067,0.807869,0.251914,-0.057509,-0.064498,0.038836,0.995502,0,0,0,0,0,0,0,0,0,1,1
177,0.008353,1.211433,-0.012912,0.004983,-0.018056,-0.084359,0.996259,-0.139811,0.712696,0.262571,-0.256419,0.185847,-0.211675,-0.92461,0.009388,0.807824,0.252294,-0.056937,-0.064103,0.037686,0.995605,0,0,0,0,0,0,0,0,0,1,1
178,0.007674,1.20913,-0.01342,0.017927,-0.020579,-0.082701,0.996201,-0.139557,0.712632,0.262323,-0.256668,0.185888,-0.211123,-0.924659,0.009654,0.807958,0.252034,-0.057291,-0.06393,0.037012,0.995621,1,0,0,0,0,0,0,0,0,0,0
179,0.007059,1.208374,-0.013635,0.021496,-0.020749,-0.082692,0.996127,-0.13944,0.71217,0.262683,-0.257307,0.185496,-0.211352,-0.924508,0.009232,0.808221,0.252168,-0.057116,-0.06429,0.039211,0.995524,1,0,0,0,0,0,0,0,0,0,0
180,0.006982,1.208914,-0.013555,0.020577,-0.02148,-0.082315,0.996162,-0.139895,0.7131,0.262685,-0.256964,0.185892,-0.211274,-0.924541,0.009508,0.808043,0.252397,-0.056809,-0.063814,0.038324,0.995606,1,0,0,0,0,0,0,0,0,0,0
181,0.007729,1.20882,-0.013791,0.019326,-0.020625,-0.083063,0.996143,-0.139041,0.712867,0.262175,-0.257038,0.185692,-0.210416,-0.924757,0.009573,0.807962,0.252198,-0.057164,-0.063412,0.037489,0.995643,0,0,0,0,0,0,0,0,0,1,0
182,0.007177,1.208586,-0.013687,0.020151,-0.020856,-0.082433,0.996175,-0.139111,0.712311,0.262811,-0.257739,0.185251,-0.210164,-0.924707,0.009472,0.808011,0.252404,-0.056816,-0.063785,0.038738,0.995592,0,0,0,0,0,0,0,0,0,1,0
183,0.007219,1.208202,-0.013445,0.02202,-0.020916,-0.082127,0.996159,-0.139493,0.71274,0.262449,-0.257544,0.186283,-0.210789,-0.924412,0.009382,0.80792,0.252181,-0.056788,-0.063711,0.038938,0.99559,0,0,0,0,0,0,0,0,0,1,0
184,0.008548,1.208315,-0.012975,0.021815,-0.018343,-0.083691,0.996084,-0.138649,0.713642,0.262275,-0.257885,0.186199,-0.209859,-0.924546,0.009711,0.807798,0.252422,-0.057047,-0.063263,0.037562,0.995657,0,0,0,0,0,0,0,0,0,1,0
185,0.008298,1.2081,-0.013279,0.02187,-0.019027,-0.083157,0.996115,-0.139031,0.713528,0.262126,-0.258025,0.185878,-0.209627,-0.924624,0.009792,0.807651,0.252384,-0.057084,-0.063371,0.038027,0.99563,0,0,0,0,0,0,0,0,0,1,0
186,0.007451,1.208576,-0.01388,0.0217,-0.02066,-0.082668,0.996127,-0.139032,0.712888,0.262251,-0.258561,0.185933,-0.20945,-0.924503,0.009271,0.807948,0.252222,-0.056943,-0.064367,0.039751,0.995507,0,0,0,0,0,0,0,0,0,1,0
187,0.007483,1.208369,-0.013327,0.021972,-0.020588,-0.082332,0.99615,-0.138616,0.713232,0.262288,-0.258123,0.185999,-0.209239,-0.92466,0.009774,0.807969,0.252366,-0.056844,-0.063458,0.038456,0.995622,0,0,0,0,0,0,0,0,0,1,0
188,0.008046,1.208995,-0.013914,0.018795,-0.019898,-0.083382,0.996142,-0.138517,0.713587,0.262036,-0.257983,0.185851,-0.208717,-0.924847,0.009644,0.808206,0.25214,-0.057049,-0.063396,0.038211,0.995624,0,0,0,0,0,0,0,0,0,1,0
189,0.007577,1.208452,-0.014689,0.020811,-0.020258,-0.082963,0.996129,-0.138834,0.712906,0.262136,-0.259073,0.185565,-0.209162,-0.924499,0.009066,0.808039,0.251964,-0.056789,-0.064553,0.040777,0.995462,0,0,0,0,0,0,0,0,0,1,0
190,0.00977,1.200983,-0.01292,0.059376,-0.011955,-0.082745,0.994729,-0.138447,0.712923,0.262377,-0.258616,0.18582,-0.208778,-0.924662,-0.00455,0.802723,0.244366,-0.112592,-0.046248,0.152657,0.980755,0,0,0,0,0,0,0,0,0,1,0
191,0.018744,1.187738,-0.001706,0.126052,0.025685,-0.078926,0.988545,-0.136151,0.71806,0.260704,-0.235378,0.185708,-0.178463,-0.937156,-0.020663,0.781035,0.229067,-0.31775,-0.022482,0.605173,0.729585,0,0,0,0,0,0,0,0,0,1,0
192,-0.001819,1.201077,-0.008969,0.051773,-0.017694,-0.083368,0.995016,-0.132564,0.717872,0.260819,-0.24225,0.190148,-0.177919,-0.934614,-0.117336,0.734165,0.037511,-0.118243,-0.578581,0.306659,0.746474,1,0,0,0,0,0,0,0,0,0,0
193,-0.007942,1.19793,0.000588,0.056265,-0.026219,-0.073781,0.995341,-0.138933,0.704447,0.258147,-0.273243,0.242689,-0.235441,-0.90056,-0.112568,0.730061,0.038742,-0.122229,-0.586807,0.300756,0.741797,0,0,0,0,0,0,0,1,0,0,0
