time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,Comments
57,-0.006533,1.1167,-0.023503,0.101191,0.024839,0.032743,-0.994018,-0.02938,0.670145,0.206659,0.255198,0.058838,0.035229,0.964454,0.128693,0.676738,0.158441,0.210713,0.004843,-0.046299,0.976439,0,0,0,0,0,0,0,1,0,0,0,No symptoms
58,-0.005708,1.116075,-0.023604,0.100112,0.023246,0.033804,-0.99413,-0.029533,0.669421,0.206786,0.255438,0.058116,0.034872,0.964447,0.12925,0.677019,0.15878,0.209781,0.00523,-0.046411,0.976632,0,0,0,0,0,0,0,1,0,0,0,No symptoms
59,-0.006038,1.116503,-0.023832,0.10064,0.02337,0.033388,-0.994088,-0.029621,0.66942,0.206901,0.255963,0.058043,0.034487,0.964326,0.129077,0.677278,0.158557,0.209603,0.005342,-0.046224,0.976679,0,0,0,0,0,0,0,1,0,0,0,No symptoms
60,-0.006511,1.116563,-0.023827,0.101691,0.025064,0.032455,-0.993971,-0.029443,0.669761,0.206897,0.256604,0.05812,0.034067,0.964166,0.129199,0.677266,0.158755,0.209611,0.005,-0.046074,0.976686,0,0,0,0,0,0,0,1,0,0,0,No symptoms
61,-0.006332,1.11591,-0.024054,0.098815,0.024887,0.032643,-0.994259,-0.029186,0.669826,0.205997,0.258033,0.058418,0.034246,0.96376,0.128973,0.676367,0.158093,0.211103,0.004499,-0.046572,0.976344,0,0,0,0,0,0,0,1,0,0,0,No symptoms
62,-0.006191,1.11671,-0.023782,0.101134,0.024658,0.032826,-0.994025,-0.029131,0.668789,0.206969,0.257623,0.058544,0.033707,0.963881,0.129364,0.677152,0.158642,0.210443,0.005172,-0.046804,0.976471,0,0,0,0,0,0,0,1,0,0,0,No symptoms
63,-0.005975,1.116462,-0.02439,0.101678,0.024169,0.032649,-0.993988,-0.02894,0.668969,0.206663,0.25782,0.058933,0.033481,0.963813,0.129224,0.677098,0.158635,0.21024,0.005057,-0.04675,0.976518,0,0,0,0,0,0,0,1,0,0,0,No symptoms
64,-0.005972,1.11696,-0.024664,0.102141,0.0239,0.032706,-0.993945,-0.028837,0.669277,0.206312,0.257937,0.059288,0.033225,0.963768,0.129385,0.676806,0.158305,0.210365,0.005085,-0.04655,0.976501,0,0,0,0,0,0,0,1,0,0,0,No symptoms
65,-0.007089,1.117676,-0.02513,0.10474,0.025382,0.030523,-0.993707,-0.029086,0.669304,0.206459,0.259643,0.059467,0.033568,0.963287,0.128315,0.676076,0.15841,0.212408,0.004001,-0.046915,0.976046,0,0,0,0,0,0,0,1,0,0,0,No symptoms
66,-0.007212,1.117503,-0.02535,0.104873,0.026559,0.032183,-0.99361,-0.029347,0.670179,0.206035,0.259245,0.05853,0.03354,0.963453,0.128746,0.676558,0.158194,0.211585,0.003062,-0.046271,0.976259,0,0,0,0,0,0,0,1,0,0,0,No symptoms
67,-0.006293,1.117658,-0.025427,0.105129,0.025758,0.032025,-0.993609,-0.028742,0.671172,0.205386,0.259481,0.059544,0.032992,0.963346,0.128407,0.676496,0.158053,0.21265,0.000354,-0.045804,0.976054,1,0,0,0,0,0,0,0,0,0,0,No symptoms
68,-0.007094,1.117071,-0.0252,0.103497,0.026211,0.031542,-0.993784,-0.028819,0.670815,0.205421,0.259824,0.05959,0.032987,0.963251,0.128035,0.676463,0.157921,0.212895,7.00E-05,-0.045436,0.976018,1,0,0,0,0,0,0,0,0,0,0,No symptoms
69,-0.007237,1.117526,-0.02551,0.103591,0.027163,0.030438,-0.993783,-0.028585,0.670618,0.205421,0.261345,0.059727,0.033247,0.962822,0.127218,0.675641,0.15773,0.214763,-0.001253,-0.045508,0.975605,1,0,0,0,0,0,0,0,0,0,0,No symptoms
70,-0.006766,1.11666,-0.025089,0.102305,0.026038,0.031449,-0.993915,-0.028845,0.670584,0.205592,0.260522,0.059694,0.032502,0.963073,0.127805,0.676067,0.158291,0.212865,-0.000455,-0.045453,0.976024,1,0,0,0,0,0,0,0,0,0,0,No symptoms
71,-0.00691,1.115387,-0.023662,0.0957,0.026555,0.032711,-0.994518,-0.028769,0.670141,0.205794,0.260788,0.059947,0.032351,0.96299,0.127951,0.67596,0.158243,0.212856,-0.000591,-0.045416,0.976027,0,0,0,0,0,0,0,1,0,0,0,No symptoms
72,-0.006663,1.115662,-0.023613,0.095928,0.026869,0.032319,-0.994501,-0.028454,0.670568,0.205491,0.260905,0.060406,0.031868,0.962946,0.127657,0.676244,0.158127,0.212968,-0.001453,-0.045109,0.976016,0,0,0,0,0,0,0,1,0,0,0,No symptoms
73,-0.005683,1.11552,-0.024307,0.096361,0.024517,0.033693,-0.994474,-0.02822,0.669961,0.205435,0.26207,0.060232,0.031879,0.96264,0.127028,0.675843,0.157699,0.21386,-0.002182,-0.045101,0.97582,0,0,0,0,0,0,0,1,0,0,0,No symptoms
74,-0.005935,1.115802,-0.024425,0.096826,0.024985,0.033427,-0.994426,-0.028533,0.670227,0.205388,0.261283,0.060448,0.031443,0.962854,0.12754,0.676341,0.157675,0.21262,-0.001938,-0.045118,0.976091,0,0,0,0,0,0,0,1,0,0,0,No symptoms
75,-0.00646,1.115389,-0.024396,0.096618,0.025667,0.032961,-0.994444,-0.02853,0.670363,0.205607,0.261388,0.060687,0.03123,0.962818,0.127554,0.676319,0.15802,0.212304,-0.00155,-0.044854,0.976173,0,0,0,0,0,0,0,1,0,0,0,No symptoms
76,-0.005664,1.114782,-0.023947,0.094011,0.025195,0.033483,-0.994689,-0.027639,0.670297,0.205127,0.26231,0.061345,0.030985,0.962533,0.127471,0.676126,0.157982,0.213112,-0.002324,-0.044949,0.975991,0,0,0,0,0,0,0,1,0,0,0,No symptoms
77,-0.005995,1.114959,-0.023955,0.093187,0.024754,0.032932,-0.994796,-0.02817,0.669771,0.205351,0.262673,0.060749,0.031214,0.962465,0.127202,0.675719,0.157777,0.213737,-0.003171,-0.045087,0.975845,0,0,0,0,0,0,0,1,0,0,0,No symptoms
78,-0.006058,1.114779,-0.023532,0.09324,0.024815,0.032878,-0.994791,-0.028021,0.670174,0.205409,0.262571,0.060981,0.030702,0.962494,0.127207,0.675893,0.15811,0.213201,-0.003483,-0.044939,0.975968,0,0,0,0,0,0,0,1,0,0,0,No symptoms
79,-0.006335,1.114912,-0.023703,0.093785,0.025086,0.032493,-0.994746,-0.027971,0.670331,0.205353,0.262018,0.061384,0.030135,0.962637,0.127169,0.676022,0.158013,0.212994,-0.00344,-0.044527,0.976032,0,0,0,0,0,0,0,1,0,0,0,No symptoms
