tag,total_params,model_size_mb,train_time_sec,test_time_sec,single_sample_pred_time_sec,single_sample_pred_time_ms
combined,77378,0.29517364501953125,3.292158603668213,0.010215997695922852,0.0009968280792236328,0.9968280792236328
combined,77378,0.29517364501953125,3.19016432762146,0.016936302185058594,0.004018545150756836,4.018545150756836
combined,77378,0.29517364501953125,3.475135564804077,0.012788534164428711,0.0010004043579101562,1.0004043579101562
combined,77378,0.29517364501953125,3.5704195499420166,0.012204170227050781,0.0010192394256591797,1.0192394256591797
combined,77378,0.29517364501953125,3.4088854789733887,0.013109445571899414,0.0012857913970947266,1.2857913970947266
combined,77378,0.29517364501953125,3.4065163135528564,0.013639211654663086,0.0011372566223144531,1.1372566223144531
